STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,3067,7620095.76,67019,2024-01-19
강동구,3692,6615009.46,67620,2024-01-19
강북구,1172,2546475.81,24017,2024-01-19
강서구,12016,17872692.89,160172,2024-01-19
관악구,2004,4362144.2,39509,2024-01-19
광진구,4102,7467346.37,72206,2024-01-19
구로구,3801,8055433.95,65949,2024-01-19
금천구,1760,3354061.04,27134,2024-01-19
노원구,4795,9900325.56,89130,2024-01-19
도봉구,1889,4011303.31,35840,2024-01-19
동대문구,3004,6546611.46,60882,2024-01-19
동작구,1578,3707107.7,32477,2024-01-19
마포구,4084,9322458.21,85059,2024-01-19
서대문구,1595,3714645.05,30606,2024-01-19
서초구,2630,6420391.8,59610,2024-01-19
성동구,3553,7976863.4,72279,2024-01-19
성북구,1994,4279539.05,39673,2024-01-19
송파구,7862,15168549.02,150625,2024-01-19
양천구,5678,9995161.84,97019,2024-01-19
영등포구,8190,15768433.44,151328,2024-01-19
용산구,1589,3841527.93,32483,2024-01-19
은평구,2007,4020904.58,37521,2024-01-19
종로구,3386,6314459.0,66054,2024-01-19
중구,2564,4994116.76,53617,2024-01-19
중랑구,2521,5011659.95,44826,2024-01-19
