STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1957,4443153.34,43247,2024-01-10
강동구,2568,4244035.95,46173,2024-01-10
강북구,764,1565687.39,15660,2024-01-10
강서구,9967,14241031.64,128577,2024-01-10
관악구,1469,2726794.52,27915,2024-01-10
광진구,3208,5278220.97,53622,2024-01-10
구로구,2916,5758127.62,50741,2024-01-10
금천구,1402,2867389.96,23313,2024-01-10
노원구,3614,6774995.45,67141,2024-01-10
도봉구,1330,2433464.34,23769,2024-01-10
동대문구,2247,4725493.68,46018,2024-01-10
동작구,1233,2677074.99,25550,2024-01-10
마포구,3080,6510121.17,62802,2024-01-10
서대문구,1207,2776773.2,22943,2024-01-10
서초구,1739,3604396.78,33826,2024-01-10
성동구,2850,5709286.59,57723,2024-01-10
성북구,1376,2612017.44,24721,2024-01-10
송파구,5085,8850514.3,92507,2024-01-10
양천구,4724,7925267.45,75103,2024-01-10
영등포구,6516,11741372.12,117683,2024-01-10
용산구,1147,2697101.13,24645,2024-01-10
은평구,1537,2806823.73,28226,2024-01-10
종로구,2550,4474874.4,49643,2024-01-10
중구,1959,3806187.96,41881,2024-01-10
중랑구,1737,3000888.12,28222,2024-01-10
