STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2649,6309723.13,56605,2024-01-12
강동구,3232,5605495.59,59959,2024-01-12
강북구,1040,2542442.24,22623,2024-01-12
강서구,11508,16862930.37,149160,2024-01-12
관악구,1868,3716115.39,34459,2024-01-12
광진구,3878,6725542.36,66338,2024-01-12
구로구,3501,7237043.79,60184,2024-01-12
금천구,1569,3302048.55,23971,2024-01-12
노원구,4891,9261383.2,89476,2024-01-12
도봉구,1728,3414236.07,32036,2024-01-12
동대문구,2845,5874344.08,54647,2024-01-12
동작구,1542,3406797.79,29078,2024-01-12
마포구,3700,8027249.87,76081,2024-01-12
서대문구,1531,3640710.53,30747,2024-01-12
서초구,2342,5313608.52,48294,2024-01-12
성동구,3357,7069135.45,67483,2024-01-12
성북구,1832,3917864.06,34734,2024-01-12
송파구,7129,13160132.04,133700,2024-01-12
양천구,5255,9031229.16,82864,2024-01-12
영등포구,7542,13844973.51,136410,2024-01-12
용산구,1389,3197181.55,27907,2024-01-12
은평구,1837,3511416.01,32164,2024-01-12
종로구,3167,5723779.56,60752,2024-01-12
중구,2291,4533880.92,47737,2024-01-12
중랑구,2357,4694950.67,41964,2024-01-12
