STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,993,2109194.58,20189,2024-01-09
강동구,1534,2508875.66,25558,2024-01-09
강북구,443,816870.79,8226,2024-01-09
강서구,6000,8252794.28,73090,2024-01-09
관악구,857,1613572.59,15436,2024-01-09
광진구,1839,2890238.11,27905,2024-01-09
구로구,1591,2900422.14,25197,2024-01-09
금천구,803,1414345.95,11406,2024-01-09
노원구,1926,3127217.84,30417,2024-01-09
도봉구,678,1206886.11,11254,2024-01-09
동대문구,1354,2659144.61,24672,2024-01-09
동작구,615,1219064.69,10599,2024-01-09
마포구,1657,3256618.89,30274,2024-01-09
서대문구,755,1543489.35,13787,2024-01-09
서초구,945,1705053.09,16315,2024-01-09
성동구,1605,2930747.08,28808,2024-01-09
성북구,795,1438333.84,14137,2024-01-09
송파구,2883,4698976.73,49286,2024-01-09
양천구,2743,4393361.35,42921,2024-01-09
영등포구,3601,5939006.29,58318,2024-01-09
용산구,553,1138895.55,10721,2024-01-09
은평구,851,1471035.27,14108,2024-01-09
종로구,1277,2053773.53,23089,2024-01-09
중구,972,1891389.54,19802,2024-01-09
중랑구,955,1558022.01,12751,2024-01-09
