STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1090,2076581.19,19120,2024-01-17
강동구,1473,2436733.16,24225,2024-01-17
강북구,425,903127.04,8049,2024-01-17
강서구,5366,7134221.91,58586,2024-01-17
관악구,787,1393238.66,11981,2024-01-17
광진구,1798,2780953.0,25726,2024-01-17
구로구,1542,3019229.91,23271,2024-01-17
금천구,812,1400891.06,10528,2024-01-17
노원구,1912,3528810.0,30932,2024-01-17
도봉구,691,1221830.64,10867,2024-01-17
동대문구,1339,2701962.03,23566,2024-01-17
동작구,681,1479801.44,12110,2024-01-17
마포구,1490,2628283.86,23834,2024-01-17
서대문구,772,1713117.3699999999,13357,2024-01-17
서초구,948,1693835.11,15688,2024-01-17
성동구,1506,2640101.53,26780,2024-01-17
성북구,839,1769026.06,16256,2024-01-17
송파구,3016,4886463.4,45958,2024-01-17
양천구,2260,3929882.67,32401,2024-01-17
영등포구,3236,4795994.16,47235,2024-01-17
용산구,593,1197262.42,10285,2024-01-17
은평구,831,1520796.11,13954,2024-01-17
종로구,1428,2234945.31,25026,2024-01-17
중구,957,1625914.3,19864,2024-01-17
중랑구,959,1821649.2,14484,2024-01-17
