STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2535,5817989.88,53003,2024-01-11
강동구,3217,5465161.02,58477,2024-01-11
강북구,978,1980005.31,18618,2024-01-11
강서구,11334,16770551.18,148397,2024-01-11
관악구,1881,3755475.95,34829,2024-01-11
광진구,3834,6623515.41,64734,2024-01-11
구로구,3390,6755982.47,57216,2024-01-11
금천구,1609,3274918.08,24331,2024-01-11
노원구,4439,8210366.55,76603,2024-01-11
도봉구,1608,3242693.4,29628,2024-01-11
동대문구,2735,5760139.95,53876,2024-01-11
동작구,1526,3353465.82,29110,2024-01-11
마포구,3529,7420250.8,69515,2024-01-11
서대문구,1476,3484671.34,27908,2024-01-11
서초구,2319,5049347.93,45982,2024-01-11
성동구,3365,7077411.42,65632,2024-01-11
성북구,1798,3675774.27,32915,2024-01-11
송파구,6711,12280076.6,125666,2024-01-11
양천구,5246,9093568.29,85836,2024-01-11
영등포구,7195,13408815.16,128322,2024-01-11
용산구,1414,3183929.97,26690,2024-01-11
은평구,1832,3347456.9,31712,2024-01-11
종로구,3099,5436160.0,57704,2024-01-11
중구,2288,4648986.26,46868,2024-01-11
중랑구,2216,4081999.55,36553,2024-01-11
