STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2938,7449768.31,64649,2024-01-31
강동구,3938,7146989.45,73176,2024-01-31
강북구,1125,2556284.08,24591,2024-01-31
강서구,12474,18693965.59,163639,2024-01-31
관악구,1970,4385183.51,38178,2024-01-31
광진구,4168,7829011.61,72006,2024-01-31
구로구,3762,7809930.52,63063,2024-01-31
금천구,1793,3826020.05,30209,2024-01-31
노원구,5108,10376610.2,93213,2024-01-31
도봉구,1877,3948884.47,35805,2024-01-31
동대문구,3182,7023869.64,63768,2024-01-31
동작구,1712,4227601.04,35379,2024-01-31
마포구,4169,9559743.77,85346,2024-01-31
서대문구,1671,4175639.7399999998,32130,2024-01-31
서초구,2706,6434571.11,56986,2024-01-31
성동구,3779,8734254.68,77516,2024-01-31
성북구,1992,4321788.63,37835,2024-01-31
송파구,8257,15882727.9,153132,2024-01-31
양천구,5543,10027077.18,91366,2024-01-31
영등포구,8440,16626793.18,156586,2024-01-31
용산구,1723,4674159.18,37895,2024-01-31
은평구,2075,4225807.92,38453,2024-01-31
종로구,3658,6574515.25,66104,2024-01-31
중구,2622,5354506.71,55066,2024-01-31
중랑구,2532,5158885.95,43860,2024-01-31
