STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,5632,25.487926136363637,2024-04-01,Monday,False,False
강동구,6213,20.51360051504909,2024-04-01,Monday,False,False
강북구,1853,23.772261198057205,2024-04-01,Monday,False,False
강서구,16549,14.805365883134932,2024-04-01,Monday,False,False
관악구,2931,23.122824974411465,2024-04-01,Monday,False,False
광진구,7621,20.49048681275423,2024-04-01,Monday,False,False
구로구,5771,20.444983538381564,2024-04-01,Monday,False,False
금천구,2705,20.068391866913124,2024-04-01,Monday,False,False
노원구,8822,19.7383813194287,2024-04-01,Monday,False,False
도봉구,3189,20.258701787394166,2024-04-01,Monday,False,False
동대문구,5106,21.551312181746965,2024-04-01,Monday,False,False
동작구,2958,25.02704530087897,2024-04-01,Monday,False,False
마포구,7539,25.30587611089004,2024-04-01,Monday,False,False
서대문구,3161,23.962037329958875,2024-04-01,Monday,False,False
서초구,4685,27.155176093916754,2024-04-01,Monday,False,False
성동구,6538,25.316151728357294,2024-04-01,Monday,False,False
성북구,3216,21.21113184079602,2024-04-01,Monday,False,False
송파구,13630,21.82604548789435,2024-04-01,Monday,False,False
양천구,7863,17.844715757344524,2024-04-01,Monday,False,False
영등포구,13637,23.2662609078243,2024-04-01,Monday,False,False
용산구,3117,26.482194417709337,2024-04-01,Monday,False,False
은평구,3606,21.51691625069329,2024-04-01,Monday,False,False
종로구,5597,19.964266571377525,2024-04-01,Monday,False,False
중구,3975,23.079748427672957,2024-04-01,Monday,False,False
중랑구,4088,19.26908023483366,2024-04-01,Monday,False,False
