index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,3160,9572036.03,79354,2023-02-27,12.0,-1.8,3.4,49.0
1,강동구,4125,8162350.43,81012,2023-02-27,12.0,-1.8,3.4,49.0
2,강북구,1404,3178816.2,29755,2023-02-27,12.0,-1.8,3.4,49.0
3,강서구,11338,18796895.74,160576,2023-02-27,12.0,-1.8,3.4,49.0
4,관악구,2389,5290606.71,46816,2023-02-27,12.0,-1.8,3.4,49.0
5,광진구,4607,10370463.67,91434,2023-02-27,12.0,-1.8,3.4,49.0
6,구로구,3779,9309107.68,73591,2023-02-27,12.0,-1.8,3.4,49.0
7,금천구,1855,4691953.42,34760,2023-02-27,12.0,-1.8,3.4,49.0
8,노원구,5501,12252021.52,107668,2023-02-27,12.0,-1.8,3.4,49.0
9,도봉구,2014,4694393.69,41047,2023-02-27,12.0,-1.8,3.4,49.0
10,동대문구,3479,8440468.94,73181,2023-02-27,12.0,-1.8,3.4,49.0
11,동작구,1865,5036116.68,41536,2023-02-27,12.0,-1.8,3.4,49.0
12,마포구,4895,13283770.97,115535,2023-02-27,12.0,-1.8,3.4,49.0
13,서대문구,1909,5551440.98,44358,2023-02-27,12.0,-1.8,3.4,49.0
14,서초구,2912,8372942.9,69885,2023-02-27,12.0,-1.8,3.4,49.0
15,성동구,4123,11320136.49,91520,2023-02-27,12.0,-1.8,3.4,49.0
16,성북구,2208,5471350.44,46628,2023-02-27,12.0,-1.8,3.4,49.0
17,송파구,9175,20053567.59,182764,2023-02-27,12.0,-1.8,3.4,49.0
18,양천구,5489,10819120.15,98134,2023-02-27,12.0,-1.8,3.4,49.0
19,영등포구,8193,19090745.84,166175,2023-02-27,12.0,-1.8,3.4,49.0
20,용산구,1959,5691024.52,47624,2023-02-27,12.0,-1.8,3.4,49.0
21,은평구,2291,5264443.68,45607,2023-02-27,12.0,-1.8,3.4,49.0
22,종로구,3921,7996166.62,79494,2023-02-27,12.0,-1.8,3.4,49.0
23,중구,2712,6258569.97,55051,2023-02-27,12.0,-1.8,3.4,49.0
24,중랑구,2595,5616499.45,45219,2023-02-27,12.0,-1.8,3.4,49.0
