STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,981,2500788.79,20022,2023-06-29
강동구,2000,3711638.81,33509,2023-06-29
강북구,557,1238626.1199999999,9492,2023-06-29
강서구,4238,6530493.2299999995,51565,2023-06-29
관악구,1081,2005106.62,16719,2023-06-29
광진구,1709,3269032.12,25659,2023-06-29
구로구,1488,2865591.98,22525,2023-06-29
금천구,732,1353702.35,9824,2023-06-29
노원구,1952,3953080.9,29058,2023-06-29
도봉구,707,1435774.11,11916,2023-06-29
동대문구,1319,2749010.2,21366,2023-06-29
동작구,797,1693487.87,13006,2023-06-29
마포구,1387,3557468.09,28815,2023-06-29
서대문구,649,1552111.03,11900,2023-06-29
서초구,1018,2524696.91,22493,2023-06-29
성동구,1124,2639449.56,22004,2023-06-29
성북구,834,1791710.64,13416,2023-06-29
송파구,3743,7202185.9,60305,2023-06-29
양천구,2377,4096609.6,33103,2023-06-29
영등포구,2662,4972833.71,43561,2023-06-29
용산구,553,1497860.39,10904,2023-06-29
은평구,788,1579441.93,12497,2023-06-29
종로구,947,1926751.95,17396,2023-06-29
중구,641,1452437.7,12865,2023-06-29
중랑구,1042,2095673.33,15491,2023-06-29
