STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5199,19848417.72,168319,2023-06-03
강동구,7464,18475592.48,175577,2023-06-03
강북구,2706,7975620.01,66986,2023-06-03
강서구,17233,38287432.47,330672,2023-06-03
관악구,4534,14250891.53,109338,2023-06-03
광진구,8637,24414867.55,218578,2023-06-03
구로구,6418,19792579.59,158575,2023-06-03
금천구,2232,7381281.77,58167,2023-06-03
노원구,11719,30815153.5,255724,2023-06-03
도봉구,3948,11892990.47,93669,2023-06-03
동대문구,5747,16328405.93,137416,2023-06-03
동작구,3947,14529101.42,121706,2023-06-03
마포구,9440,34682837.86,311572,2023-06-03
서대문구,3359,12152015.31,99904,2023-06-03
서초구,5171,20542730.84,182781,2023-06-03
성동구,6605,24294760.35,208263,2023-06-03
성북구,4287,12419555.47,100306,2023-06-03
송파구,16543,45016980.8,422644,2023-06-03
양천구,9899,22617658.0,207280,2023-06-03
영등포구,13564,44918679.36,400854,2023-06-03
용산구,4462,17765134.89,145465,2023-06-03
은평구,4683,13861729.73,117871,2023-06-03
종로구,4576,11273160.58,111839,2023-06-03
중구,3129,8082851.76,76664,2023-06-03
중랑구,5264,13967181.91,113727,2023-06-03
