STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,6449,21848526.26,177254,2023-06-02
강동구,8774,18628435.81,171663,2023-06-02
강북구,3000,7805029.43,65355,2023-06-02
강서구,23388,42763269.11,358387,2023-06-02
관악구,4721,12950592.41,104748,2023-06-02
광진구,9317,21855908.65,191929,2023-06-02
구로구,8440,22105519.76,170501,2023-06-02
금천구,3737,10009448.38,72172,2023-06-02
노원구,13222,31049779.14,256060,2023-06-02
도봉구,4423,11423496.03,91312,2023-06-02
동대문구,7209,18756410.41,154242,2023-06-02
동작구,3938,12521288.05,95030,2023-06-02
마포구,9499,29785134.98,249432,2023-06-02
서대문구,3886,11682414.45,92844,2023-06-02
서초구,5905,20057205.82,158864,2023-06-02
성동구,7620,24284605.47,196123,2023-06-02
성북구,5058,13202647.43,105740,2023-06-02
송파구,18448,44558796.79,391165,2023-06-02
양천구,11415,24631279.02,211487,2023-06-02
영등포구,16385,45005674.27,382348,2023-06-02
용산구,3903,13866020.18,104067,2023-06-02
은평구,4888,11633239.48,99439,2023-06-02
종로구,7060,15474592.83,148620,2023-06-02
중구,5121,12959703.9,118537,2023-06-02
중랑구,6184,14887761.28,123356,2023-06-02
