STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5224,21600607.91,174014,2023-06-06
강동구,7294,19004628.55,178081,2023-06-06
강북구,2613,7651102.98,63389,2023-06-06
강서구,16159,36771853.46,305766,2023-06-06
관악구,4899,17164656.82,132920,2023-06-06
광진구,8845,26286462.17,227717,2023-06-06
구로구,6616,22655733.49,174696,2023-06-06
금천구,2474,8394058.54,65660,2023-06-06
노원구,10391,28286924.34,236195,2023-06-06
도봉구,3731,12010764.18,93258,2023-06-06
동대문구,5877,18000548.56,144282,2023-06-06
동작구,4019,15552024.44,122251,2023-06-06
마포구,9153,35803842.68,313908,2023-06-06
서대문구,3427,12792991.85,103077,2023-06-06
서초구,4982,21928261.62,182833,2023-06-06
성동구,6878,26780174.19,228001,2023-06-06
성북구,4324,12239201.77,100385,2023-06-06
송파구,15998,46224368.05,425550,2023-06-06
양천구,9034,22144899.3,198231,2023-06-06
영등포구,13610,47160320.36,404689,2023-06-06
용산구,4423,18791732.28,147591,2023-06-06
은평구,4358,14442135.05,116404,2023-06-06
종로구,4781,11664265.57,106076,2023-06-06
중구,3080,8376208.83,74195,2023-06-06
중랑구,5176,14557167.95,120630,2023-06-06
