STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5264,17177938.97,131976,2023-06-28
강동구,8473,17569472.86,162969,2023-06-28
강북구,2761,6298908.87,55819,2023-06-28
강서구,23540,40436587.54,334304,2023-06-28
관악구,4676,12296317.33,98420,2023-06-28
광진구,8331,19023877.1,159523,2023-06-28
구로구,7774,18606258.63,146023,2023-06-28
금천구,3816,9415302.67,65695,2023-06-28
노원구,10917,24023156.68,203005,2023-06-28
도봉구,3997,10336047.44,79742,2023-06-28
동대문구,6570,16079550.11,135475,2023-06-28
동작구,3836,11069564.96,84942,2023-06-28
마포구,8269,23494669.42,199447,2023-06-28
서대문구,3544,10088038.56,78472,2023-06-28
서초구,5429,17171174.12,132453,2023-06-28
성동구,6924,20534043.48,162250,2023-06-28
성북구,4433,11152864.11,88001,2023-06-28
송파구,15911,36347146.99,321161,2023-06-28
양천구,10988,21359666.47,190163,2023-06-28
영등포구,15506,37966642.16,326347,2023-06-28
용산구,3617,11608117.46,88085,2023-06-28
은평구,4599,10278253.2,85359,2023-06-28
종로구,6611,13806203.43,131430,2023-06-28
중구,4720,11262913.74,103330,2023-06-28
중랑구,5422,12230678.71,97502,2023-06-28
