STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,6493,23137618.58,182319,2023-06-05
강동구,8235,18534694.67,180134,2023-06-05
강북구,2893,7513839.79,65012,2023-06-05
강서구,21677,42374014.12,351755,2023-06-05
관악구,4633,13854203.83,106833,2023-06-05
광진구,9644,23940775.94,210779,2023-06-05
구로구,7913,21538033.09,166930,2023-06-05
금천구,3390,9299824.04,67173,2023-06-05
노원구,11826,28924438.0,241403,2023-06-05
도봉구,4358,11867243.28,96287,2023-06-05
동대문구,6853,18098677.84,148411,2023-06-05
동작구,4178,13259789.85,105619,2023-06-05
마포구,9447,31277208.27,265157,2023-06-05
서대문구,3719,12084745.1,91944,2023-06-05
서초구,6010,21316846.83,171002,2023-06-05
성동구,7741,25446324.06,212860,2023-06-05
성북구,5012,12991687.79,101995,2023-06-05
송파구,16994,43009768.77,383296,2023-06-05
양천구,10897,23827643.46,206527,2023-06-05
영등포구,16289,47165558.54,396343,2023-06-05
용산구,3967,15192727.87,113090,2023-06-05
은평구,4707,12625831.54,106376,2023-06-05
종로구,6714,14951895.06,143497,2023-06-05
중구,4827,12425106.65,113110,2023-06-05
중랑구,5884,14309510.26,117585,2023-06-05
