STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5121,17225243.76,134077,2023-06-19
강동구,7976,16655489.66,151521,2023-06-19
강북구,2622,6094291.07,53565,2023-06-19
강서구,22896,40924397.28,336525,2023-06-19
관악구,4713,12907051.31,99678,2023-06-19
광진구,8691,19329762.76,163208,2023-06-19
구로구,7720,19385083.41,149184,2023-06-19
금천구,3814,9410901.68,66340,2023-06-19
노원구,10657,23651287.01,195386,2023-06-19
도봉구,3882,9492129.56,75925,2023-06-19
동대문구,6606,16295516.41,133964,2023-06-19
동작구,3678,10500000.34,79192,2023-06-19
마포구,8243,24665940.66,199079,2023-06-19
서대문구,3393,10208366.42,77797,2023-06-19
서초구,5363,17408049.29,134070,2023-06-19
성동구,6767,20543236.19,157932,2023-06-19
성북구,4376,10485112.17,84853,2023-06-19
송파구,15469,35395190.28,309861,2023-06-19
양천구,10747,21639407.76,188377,2023-06-19
영등포구,15250,38306555.32,317397,2023-06-19
용산구,3371,11146851.43,81060,2023-06-19
은평구,4602,10663972.69,89633,2023-06-19
종로구,6091,13152037.13,121015,2023-06-19
중구,4419,10855144.64,97678,2023-06-19
중랑구,5409,12412167.77,96845,2023-06-19
