STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,6523,22129425.81,168388,2023-06-07
강동구,8314,17914494.76,161918,2023-06-07
강북구,2883,6955877.29,59938,2023-06-07
강서구,23448,42753666.59,355655,2023-06-07
관악구,4565,12580589.92,100619,2023-06-07
광진구,9221,21718655.66,184842,2023-06-07
구로구,8318,21484555.05,164703,2023-06-07
금천구,4063,10347479.49,73744,2023-06-07
노원구,11840,27334028.24,224855,2023-06-07
도봉구,4370,11318991.98,91968,2023-06-07
동대문구,6986,17789752.18,144600,2023-06-07
동작구,3925,11783422.28,91630,2023-06-07
마포구,8909,27174225.56,221945,2023-06-07
서대문구,3897,11388449.84,86544,2023-06-07
서초구,5755,19043157.81,144437,2023-06-07
성동구,7614,23515837.88,182498,2023-06-07
성북구,4963,12297208.72,100635,2023-06-07
송파구,17257,41021590.89,350476,2023-06-07
양천구,10909,22470233.0,196479,2023-06-07
영등포구,16324,43333518.67,355478,2023-06-07
용산구,3787,13322580.45,93485,2023-06-07
은평구,4740,11251752.11,94526,2023-06-07
종로구,7074,15425228.53,142999,2023-06-07
중구,5069,12776836.81,111753,2023-06-07
중랑구,5830,13441971.98,109416,2023-06-07
