STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,6710,26.021460506706408,2024-05-29,Wednesday,False,False
강동구,8607,19.56105495526897,2024-05-29,Wednesday,False,False
강북구,2588,21.501159196290573,2024-05-29,Wednesday,False,False
강서구,23370,14.83050919982884,2024-05-29,Wednesday,False,False
관악구,3891,22.161398098175276,2024-05-29,Wednesday,False,False
광진구,9070,20.174531422271222,2024-05-29,Wednesday,False,False
구로구,7729,19.831672920170785,2024-05-29,Wednesday,False,False
금천구,3500,18.15457142857143,2024-05-29,Wednesday,False,False
노원구,12190,18.635767022149302,2024-05-29,Wednesday,False,False
도봉구,4165,19.6921968787515,2024-05-29,Wednesday,False,False
동대문구,6140,21.538599348534202,2024-05-29,Wednesday,False,False
동작구,3504,23.868150684931507,2024-05-29,Wednesday,False,False
마포구,8828,24.853760761214318,2024-05-29,Wednesday,False,False
서대문구,3592,23.41369710467706,2024-05-29,Wednesday,False,False
서초구,5714,25.89744487224361,2024-05-29,Wednesday,False,False
성동구,7649,24.65982481370114,2024-05-29,Wednesday,False,False
성북구,4325,21.427745664739884,2024-05-29,Wednesday,False,False
송파구,17326,20.500519450536764,2024-05-29,Wednesday,False,False
양천구,10909,18.154826290219084,2024-05-29,Wednesday,False,False
영등포구,16557,22.215437579271608,2024-05-29,Wednesday,False,False
용산구,3764,26.7375132837407,2024-05-29,Wednesday,False,False
은평구,4424,20.13856238698011,2024-05-29,Wednesday,False,False
종로구,5676,21.747181113460183,2024-05-29,Wednesday,False,False
중구,4237,23.85886240264338,2024-05-29,Wednesday,False,False
중랑구,5356,19.839805825242717,2024-05-29,Wednesday,False,False
