STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,1141,27.244522348816826,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
강동구,1693,21.417601890135852,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
강북구,615,20.973983739837397,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
강서구,4082,16.327290543851053,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
관악구,1362,22.943465491923643,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
광진구,1938,19.469556243550052,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
구로구,1493,23.579370395177495,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
금천구,549,23.255009107468123,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
노원구,2211,20.394843962008142,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
도봉구,797,21.110414052697617,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
동대문구,1369,21.387143900657414,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
동작구,797,23.40276035131744,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
마포구,1998,26.31831831831832,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
서대문구,944,23.64512711864407,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
서초구,1140,26.46315789473684,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
성동구,1248,24.484775641025642,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
성북구,1074,22.16945996275605,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
송파구,3538,21.628038439796494,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
양천구,2390,19.88744769874477,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
영등포구,2740,23.295620437956206,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
용산구,774,25.023255813953487,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
은평구,1115,20.22690582959641,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
종로구,1424,18.86306179775281,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
중구,913,23.54107338444688,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
중랑구,1057,20.298959318826867,2022-02-26,Saturday,False,True,9.2,1.7,3.0,79.3,10.606
