STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,2106,26.416429249762583,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
강동구,2697,19.635150166852057,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
강북구,1099,23.746132848043676,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
강서구,7373,16.046385460463856,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
관악구,1954,21.528147389969295,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
광진구,3137,20.503665922856232,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
구로구,2508,20.54665071770335,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
금천구,1256,19.621815286624205,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
노원구,3500,19.98857142857143,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
도봉구,1415,20.971024734982333,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
동대문구,2479,21.09398951189996,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
동작구,1239,23.56174334140436,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
마포구,3459,25.099161607400983,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
서대문구,1584,21.419823232323232,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
서초구,2120,25.691037735849058,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
성동구,2469,22.396921830700688,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
성북구,1703,22.67997651203758,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
송파구,5916,20.762001352265045,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
양천구,3734,19.55275843599357,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
영등포구,5546,21.785250631085468,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
용산구,1300,24.943076923076923,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
은평구,1696,20.869103773584907,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
종로구,2962,20.86563133018231,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
중구,1914,22.33385579937304,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
중랑구,1830,18.939890710382514,2022-02-11,Friday,False,False,8.5,-2.6,1.3,61.9,0.0
