STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2626,28.058263518659558,2025-11-23,Sunday,False,True
강동구,3955,19.909481668773704,2025-11-23,Sunday,False,True
강북구,1148,21.096689895470384,2025-11-23,Sunday,False,True
강서구,8647,15.87833930843067,2025-11-23,Sunday,False,True
관악구,1764,22.73922902494331,2025-11-23,Sunday,False,True
광진구,4097,23.222357822797168,2025-11-23,Sunday,False,True
구로구,3209,20.981302586475536,2025-11-23,Sunday,False,True
금천구,1038,22.338150289017342,2025-11-23,Sunday,False,True
노원구,5060,20.560474308300396,2025-11-23,Sunday,False,True
도봉구,1830,22.58415300546448,2025-11-23,Sunday,False,True
동대문구,2648,22.29569486404834,2025-11-23,Sunday,False,True
동작구,1553,26.310367031551834,2025-11-23,Sunday,False,True
마포구,4023,27.587372607506836,2025-11-23,Sunday,False,True
서대문구,1673,23.763897190675433,2025-11-23,Sunday,False,True
서초구,2291,26.5556525534701,2025-11-23,Sunday,False,True
성동구,2920,27.594520547945205,2025-11-23,Sunday,False,True
성북구,1726,23.052143684820393,2025-11-23,Sunday,False,True
송파구,7642,22.2139492279508,2025-11-23,Sunday,False,True
양천구,5455,19.55013748854262,2025-11-23,Sunday,False,True
영등포구,6837,22.449904929062455,2025-11-23,Sunday,False,True
용산구,1795,26.569359331476324,2025-11-23,Sunday,False,True
은평구,1892,21.085623678646936,2025-11-23,Sunday,False,True
종로구,2462,21.279041429731926,2025-11-23,Sunday,False,True
중구,1647,23.58166363084396,2025-11-23,Sunday,False,True
중랑구,2112,20.005681818181817,2025-11-23,Sunday,False,True
