STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,2811,23.63891853432942,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
강동구,4064,17.487204724409448,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
강북구,1440,18.770138888888887,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
강서구,10733,13.738190627038106,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
관악구,2261,19.22689075630252,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
광진구,4182,18.253945480631277,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
구로구,3694,18.296968056307527,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
금천구,1756,17.16002277904328,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
노원구,5423,17.70071915913701,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
도봉구,1938,19.50670794633643,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
동대문구,3222,19.901924270639356,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
동작구,1727,19.885929357266935,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
마포구,4329,22.40817740817741,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
서대문구,1843,21.50461204557786,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
서초구,2729,22.956394283620373,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
성동구,3724,21.15091299677766,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
성북구,2218,19.92786293958521,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
송파구,8796,18.76432469304229,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
양천구,5577,17.036937421552807,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
영등포구,7432,19.478740581270184,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
용산구,1683,22.523469994058228,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
은평구,2269,18.55575143234905,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
종로구,3620,20.966022099447514,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
중구,2589,20.426805716492854,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
중랑구,2526,18.441013460015835,2023-02-24,Friday,False,False,8.5,0.6,1.4,59.8,0.0
