STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,2224,21.87275179856115,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
강동구,2953,17.542837792075854,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
강북구,1031,19.477206595538313,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
강서구,8888,12.829320432043204,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
관악구,1633,16.471524800979793,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
광진구,3345,17.534529147982063,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
구로구,2868,17.26429567642957,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
금천구,1356,14.611356932153392,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
노원구,4047,17.42698295033358,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
도봉구,1484,17.286388140161726,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
동대문구,2533,19.246742992499012,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
동작구,1350,17.9,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
마포구,3166,19.955464308275427,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
서대문구,1384,17.616329479768787,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
서초구,2015,20.49181141439206,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
성동구,2947,19.341024770953513,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
성북구,1562,18.336107554417413,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
송파구,6435,18.101942501942503,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
양천구,4138,16.16384726921218,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
영등포구,5903,17.248009486701676,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
용산구,1181,20.38103302286198,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
은평구,1779,17.980326025857224,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
종로구,2730,18.324908424908426,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
중구,1851,18.233387358184764,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
중랑구,1952,16.55840163934426,2023-02-02,Thursday,False,False,1.0,-6.0,-5.4,50.7,0.0
