STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5317,21190490.55,179339,2023-05-13
강동구,7278,17154815.9,163111,2023-05-13
강북구,2361,6708475.26,57965,2023-05-13
강서구,16395,36602687.28,315545,2023-05-13
관악구,4555,14688271.33,114424,2023-05-13
광진구,8586,25183347.41,225470,2023-05-13
구로구,5999,19046376.02,154335,2023-05-13
금천구,2187,6892818.2700000005,56987,2023-05-13
노원구,10537,26777145.11,227947,2023-05-13
도봉구,3754,10743796.65,89164,2023-05-13
동대문구,5468,16065048.97,137584,2023-05-13
동작구,3708,13258993.23,109550,2023-05-13
마포구,8994,33694402.45,305034,2023-05-13
서대문구,3327,11438247.209999999,95097,2023-05-13
서초구,5468,22641823.08,203807,2023-05-13
성동구,6755,25335552.71,219503,2023-05-13
성북구,4040,11697728.55,96521,2023-05-13
송파구,15968,45157076.81,419457,2023-05-13
양천구,9370,21746792.06,197227,2023-05-13
영등포구,13114,44872839.86,394977,2023-05-13
용산구,4383,17357245.38,146082,2023-05-13
은평구,4140,12177197.13,100998,2023-05-13
종로구,4703,11446814.68,108194,2023-05-13
중구,3024,8137946.09,75099,2023-05-13
중랑구,5099,13546965.24,113749,2023-05-13
