STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5146,20367670.07,168195,2023-05-01
강동구,6869,17418508.63,165754,2023-05-01
강북구,2588,6834479.53,59753,2023-05-01
강서구,16312,37036130.23,314972,2023-05-01
관악구,4617,15183373.93,121063,2023-05-01
광진구,9890,28389422.5,257299,2023-05-01
구로구,6350,20843814.44,163902,2023-05-01
금천구,2142,7932984.0200000005,58616,2023-05-01
노원구,10450,26435897.68,222106,2023-05-01
도봉구,3669,11171549.08,89889,2023-05-01
동대문구,5787,16512522.18,141059,2023-05-01
동작구,3695,13365843.13,113855,2023-05-01
마포구,9787,35998232.17,317977,2023-05-01
서대문구,3524,12709751.87,100249,2023-05-01
서초구,5378,22789048.55,191418,2023-05-01
성동구,7209,27739779.64,240061,2023-05-01
성북구,4344,12249625.18,99304,2023-05-01
송파구,16348,46796484.77,438875,2023-05-01
양천구,8757,21257107.85,184505,2023-05-01
영등포구,13538,45662268.18,399624,2023-05-01
용산구,4396,17546304.97,146250,2023-05-01
은평구,4417,12851218.11,107564,2023-05-01
종로구,5490,13022501.83,123475,2023-05-01
중구,3634,9420801.63,86816,2023-05-01
중랑구,4826,12611145.21,104984,2023-05-01
