index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,6094,20904395.79,161728,2023-05-25,27.1,15.6,21.1,46.3
1,강동구,8144,17858919.45,161963,2023-05-25,27.1,15.6,21.1,46.3
2,강북구,2811,7004695.9,61400,2023-05-25,27.1,15.6,21.1,46.3
3,강서구,22861,42501013.24,341798,2023-05-25,27.1,15.6,21.1,46.3
4,관악구,4866,13624888.78,104145,2023-05-25,27.1,15.6,21.1,46.3
5,광진구,9240,22135905.58,191959,2023-05-25,27.1,15.6,21.1,46.3
6,구로구,7887,20793878.65,160691,2023-05-25,27.1,15.6,21.1,46.3
7,금천구,3759,10247397.91,71629,2023-05-25,27.1,15.6,21.1,46.3
8,노원구,12223,27928921.79,228430,2023-05-25,27.1,15.6,21.1,46.3
9,도봉구,4276,10866880.76,87063,2023-05-25,27.1,15.6,21.1,46.3
10,동대문구,7123,18069526.37,148299,2023-05-25,27.1,15.6,21.1,46.3
11,동작구,4064,12424149.33,94989,2023-05-25,27.1,15.6,21.1,46.3
12,마포구,9274,28193245.38,234436,2023-05-25,27.1,15.6,21.1,46.3
13,서대문구,3759,11206639.67,85103,2023-05-25,27.1,15.6,21.1,46.3
14,서초구,5862,19059003.93,152186,2023-05-25,27.1,15.6,21.1,46.3
15,성동구,7594,23948701.05,188296,2023-05-25,27.1,15.6,21.1,46.3
16,성북구,4902,12411021.77,98742,2023-05-25,27.1,15.6,21.1,46.3
17,송파구,18171,44060114.19,384769,2023-05-25,27.1,15.6,21.1,46.3
18,양천구,10768,22610874.98,193048,2023-05-25,27.1,15.6,21.1,46.3
19,영등포구,15537,42365586.86,339982,2023-05-25,27.1,15.6,21.1,46.3
20,용산구,3899,13521162.09,102199,2023-05-25,27.1,15.6,21.1,46.3
21,은평구,4589,10898862.85,89948,2023-05-25,27.1,15.6,21.1,46.3
22,종로구,6629,14919744.83,135066,2023-05-25,27.1,15.6,21.1,46.3
23,중구,4784,12231596.05,109552,2023-05-25,27.1,15.6,21.1,46.3
24,중랑구,5789,13700508.86,109104,2023-05-25,27.1,15.6,21.1,46.3
