STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5979,20918576.34,157990,2023-05-10
강동구,7897,17467087.56,161587,2023-05-10
강북구,2724,7139721.29,60090,2023-05-10
강서구,22096,41305074.98,342433,2023-05-10
관악구,4472,12531477.02,97192,2023-05-10
광진구,9189,22981426.69,192840,2023-05-10
구로구,7668,20490761.39,153901,2023-05-10
금천구,3423,9432799.37,66068,2023-05-10
노원구,11405,25848082.14,213109,2023-05-10
도봉구,3908,9579282.24,78210,2023-05-10
동대문구,7004,17923365.22,145771,2023-05-10
동작구,3904,11934320.19,92299,2023-05-10
마포구,9222,28549894.42,237064,2023-05-10
서대문구,3789,11108034.91,84912,2023-05-10
서초구,5665,19796352.71,152807,2023-05-10
성동구,7761,24309377.16,192321,2023-05-10
성북구,4713,12169708.95,98543,2023-05-10
송파구,17182,41497593.02,357415,2023-05-10
양천구,10100,21203378.45,184761,2023-05-10
영등포구,14749,41048198.81,333899,2023-05-10
용산구,3843,13414547.97,101272,2023-05-10
은평구,4650,11126062.65,92045,2023-05-10
종로구,6980,15763733.87,144959,2023-05-10
중구,5064,12984392.91,112538,2023-05-10
중랑구,5432,13115854.81,104897,2023-05-10
