index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,5927,18937946.79,145912,2023-05-22,26.4,16.0,20.1,61.1
1,강동구,6621,13282854.65,121701,2023-05-22,26.4,16.0,20.1,61.1
2,강북구,2352,5693588.5,48784,2023-05-22,26.4,16.0,20.1,61.1
3,강서구,22271,40679659.15,336160,2023-05-22,26.4,16.0,20.1,61.1
4,관악구,4490,11764457.07,91727,2023-05-22,26.4,16.0,20.1,61.1
5,광진구,8123,17995897.66,153643,2023-05-22,26.4,16.0,20.1,61.1
6,구로구,7661,19512015.21,148384,2023-05-22,26.4,16.0,20.1,61.1
7,금천구,3563,9783202.48,67698,2023-05-22,26.4,16.0,20.1,61.1
8,노원구,11241,24608176.52,208331,2023-05-22,26.4,16.0,20.1,61.1
9,도봉구,3536,8534923.05,71694,2023-05-22,26.4,16.0,20.1,61.1
10,동대문구,6621,16315402.09,135123,2023-05-22,26.4,16.0,20.1,61.1
11,동작구,3759,10938261.99,84884,2023-05-22,26.4,16.0,20.1,61.1
12,마포구,9032,26652877.56,219005,2023-05-22,26.4,16.0,20.1,61.1
13,서대문구,3625,10697883.12,81518,2023-05-22,26.4,16.0,20.1,61.1
14,서초구,5557,17710524.419999998,135333,2023-05-22,26.4,16.0,20.1,61.1
15,성동구,6825,20394970.15,160180,2023-05-22,26.4,16.0,20.1,61.1
16,성북구,4315,10706048.94,84770,2023-05-22,26.4,16.0,20.1,61.1
17,송파구,13296,28966960.84,256874,2023-05-22,26.4,16.0,20.1,61.1
18,양천구,10293,21635911.33,184232,2023-05-22,26.4,16.0,20.1,61.1
19,영등포구,15768,41871474.43,340782,2023-05-22,26.4,16.0,20.1,61.1
20,용산구,3525,11347822.79,84609,2023-05-22,26.4,16.0,20.1,61.1
21,은평구,4402,10624647.92,90449,2023-05-22,26.4,16.0,20.1,61.1
22,종로구,6300,14049472.78,128378,2023-05-22,26.4,16.0,20.1,61.1
23,중구,4371,10832219.0,96742,2023-05-22,26.4,16.0,20.1,61.1
24,중랑구,5348,12077881.08,98945,2023-05-22,26.4,16.0,20.1,61.1
