STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,6521,23331291.27,177869,2023-05-15
강동구,7916,17160057.37,157746,2023-05-15
강북구,2695,6782502.83,56907,2023-05-15
강서구,22070,42218142.63,343826,2023-05-15
관악구,4466,12940748.16,98837,2023-05-15
광진구,8937,22571796.44,189351,2023-05-15
구로구,7638,20453033.43,156513,2023-05-15
금천구,3457,9360154.16,65184,2023-05-15
노원구,11469,26577563.58,221743,2023-05-15
도봉구,4006,10255926.08,83178,2023-05-15
동대문구,6939,17830820.12,150604,2023-05-15
동작구,4054,12651455.49,95826,2023-05-15
마포구,9536,30121570.62,246893,2023-05-15
서대문구,3853,11848428.5,88309,2023-05-15
서초구,6086,20993772.43,162879,2023-05-15
성동구,7591,24847091.78,195674,2023-05-15
성북구,4667,12028364.71,97363,2023-05-15
송파구,17385,42339788.98,365723,2023-05-15
양천구,10427,22093095.51,191180,2023-05-15
영등포구,16089,46702240.67,375351,2023-05-15
용산구,3832,13849852.69,101427,2023-05-15
은평구,4568,11073032.67,92912,2023-05-15
종로구,6528,15040700.01,137031,2023-05-15
중구,4714,11654995.98,103923,2023-05-15
중랑구,5658,13840873.5,108997,2023-05-15
