STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,160,388841.86,3295,2023-05-28
강동구,283,521031.11,4648,2023-05-28
강북구,120,294127.06,2694,2023-05-28
강서구,498,843200.26,6949,2023-05-28
관악구,173,464826.01,4394,2023-05-28
광진구,257,586147.98,4888,2023-05-28
구로구,212,485029.32,4272,2023-05-28
금천구,49,143185.04,1152,2023-05-28
노원구,366,743380.17,6560,2023-05-28
도봉구,153,355861.77,3500,2023-05-28
동대문구,198,394762.55,3520,2023-05-28
동작구,96,248064.52,2456,2023-05-28
마포구,208,535035.6,5809,2023-05-28
서대문구,108,289859.57,2485,2023-05-28
서초구,141,423548.61,3355,2023-05-28
성동구,171,372199.64,3993,2023-05-28
성북구,127,236168.4,1860,2023-05-28
송파구,402,859828.8,8255,2023-05-28
양천구,291,480687.38,4980,2023-05-28
영등포구,347,852106.36,7874,2023-05-28
용산구,84,230051.02,1704,2023-05-28
은평구,144,247364.4,2714,2023-05-28
종로구,149,277552.87,2706,2023-05-28
중구,87,152204.39,1357,2023-05-28
중랑구,168,314499.01,2598,2023-05-28
