index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,4340,12804040.5,121388,2022-09-06,26.2,17.1,20.8,78.4
1,강동구,6095,12865858.86,131076,2022-09-06,26.2,17.1,20.8,78.4
2,강북구,1908,4980330.8,46876,2022-09-06,26.2,17.1,20.8,78.4
3,강서구,16562,27726650.3,263729,2022-09-06,26.2,17.1,20.8,78.4
4,관악구,3484,8486277.55,78574,2022-09-06,26.2,17.1,20.8,78.4
5,광진구,7118,15976429.63,157333,2022-09-06,26.2,17.1,20.8,78.4
6,구로구,5141,12185614.94,112753,2022-09-06,26.2,17.1,20.8,78.4
7,금천구,2209,5982176.99,49162,2022-09-06,26.2,17.1,20.8,78.4
8,노원구,8690,21303250.97,185742,2022-09-06,26.2,17.1,20.8,78.4
9,도봉구,2962,8382306.53,71168,2022-09-06,26.2,17.1,20.8,78.4
10,동대문구,5225,13656686.11,123400,2022-09-06,26.2,17.1,20.8,78.4
11,동작구,3290,7617552.1,74984,2022-09-06,26.2,17.1,20.8,78.4
12,마포구,7371,18972843.69,194931,2022-09-06,26.2,17.1,20.8,78.4
13,서대문구,2774,8864626.04,75572,2022-09-06,26.2,17.1,20.8,78.4
14,서초구,4282,10287421.42,103605,2022-09-06,26.2,17.1,20.8,78.4
15,성동구,5317,13481777.32,133801,2022-09-06,26.2,17.1,20.8,78.4
16,성북구,3778,9647660.84,84760,2022-09-06,26.2,17.1,20.8,78.4
17,송파구,12996,30168506.98,299599,2022-09-06,26.2,17.1,20.8,78.4
18,양천구,8207,15359702.44,160079,2022-09-06,26.2,17.1,20.8,78.4
19,영등포구,11431,25526278.56,264633,2022-09-06,26.2,17.1,20.8,78.4
20,용산구,2781,6721296.74,66115,2022-09-06,26.2,17.1,20.8,78.4
21,은평구,3764,9808732.47,90348,2022-09-06,26.2,17.1,20.8,78.4
22,종로구,5241,12165299.16,123259,2022-09-06,26.2,17.1,20.8,78.4
23,중구,3390,8405932.97,85134,2022-09-06,26.2,17.1,20.8,78.4
24,중랑구,3986,9599742.23,86549,2022-09-06,26.2,17.1,20.8,78.4
