STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,3406,22.13270698766882,2024-02-29,Thursday,False,False
강동구,4364,18.744958753437214,2024-02-29,Thursday,False,False
강북구,1304,20.658742331288344,2024-02-29,Thursday,False,False
강서구,12912,13.527648698884759,2024-02-29,Thursday,False,False
관악구,2151,19.596001859600186,2024-02-29,Thursday,False,False
광진구,4597,17.52055688492495,2024-02-29,Thursday,False,False
구로구,4166,17.89894383101296,2024-02-29,Thursday,False,False
금천구,2047,16.357107962872497,2024-02-29,Thursday,False,False
노원구,6235,17.66720128307939,2024-02-29,Thursday,False,False
도봉구,2126,19.69002822201317,2024-02-29,Thursday,False,False
동대문구,3550,20.390704225352113,2024-02-29,Thursday,False,False
동작구,1699,20.07710417892878,2024-02-29,Thursday,False,False
마포구,4573,21.534441285808004,2024-02-29,Thursday,False,False
서대문구,2011,21.461959224266533,2024-02-29,Thursday,False,False
서초구,2883,22.355879292403745,2024-02-29,Thursday,False,False
성동구,4119,21.30687059966011,2024-02-29,Thursday,False,False
성북구,2309,20.64486790818536,2024-02-29,Thursday,False,False
송파구,8926,19.166928075285682,2024-02-29,Thursday,False,False
양천구,5924,16.580013504388926,2024-02-29,Thursday,False,False
영등포구,9020,18.897560975609757,2024-02-29,Thursday,False,False
용산구,1795,22.245125348189415,2024-02-29,Thursday,False,False
은평구,2559,18.422430636967565,2024-02-29,Thursday,False,False
종로구,3992,19.158567134268537,2024-02-29,Thursday,False,False
중구,2706,21.771618625277164,2024-02-29,Thursday,False,False
중랑구,2641,17.475956077243467,2024-02-29,Thursday,False,False
