STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,4167,24.88000959923206,2025-08-26,Tuesday,False,False
강동구,5325,19.418215962441316,2025-08-26,Tuesday,False,False
강북구,1392,23.853448275862068,2025-08-26,Tuesday,False,False
강서구,16524,14.50641491164367,2025-08-26,Tuesday,False,False
관악구,2136,23.372191011235955,2025-08-26,Tuesday,False,False
광진구,5418,20.000738279808047,2025-08-26,Tuesday,False,False
구로구,5038,19.261413259229855,2025-08-26,Tuesday,False,False
금천구,2054,19.56572541382668,2025-08-26,Tuesday,False,False
노원구,6564,19.248628884826324,2025-08-26,Tuesday,False,False
도봉구,2430,20.83827160493827,2025-08-26,Tuesday,False,False
동대문구,3939,20.988068037572987,2025-08-26,Tuesday,False,False
동작구,2086,25.220517737296262,2025-08-26,Tuesday,False,False
마포구,5633,24.359666252440974,2025-08-26,Tuesday,False,False
서대문구,2082,23.111911623439,2025-08-26,Tuesday,False,False
서초구,3637,24.434973879571075,2025-08-26,Tuesday,False,False
성동구,4255,23.66815511163337,2025-08-26,Tuesday,False,False
성북구,2333,21.403771967423918,2025-08-26,Tuesday,False,False
송파구,9957,20.59114191021392,2025-08-26,Tuesday,False,False
양천구,7648,17.82034518828452,2025-08-26,Tuesday,False,False
영등포구,11486,20.77729409716176,2025-08-26,Tuesday,False,False
용산구,2373,24.049726085124316,2025-08-26,Tuesday,False,False
은평구,2845,19.901230228471,2025-08-26,Tuesday,False,False
종로구,3996,20.94844844844845,2025-08-26,Tuesday,False,False
중구,2980,23.43557046979866,2025-08-26,Tuesday,False,False
중랑구,2957,18.256002705444708,2025-08-26,Tuesday,False,False
