STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,3777,37.1803018268467,2025-05-04,Sunday,False,True
강동구,5398,25.69803630974435,2025-05-04,Sunday,False,True
강북구,1441,26.617626648161,2025-05-04,Sunday,False,True
강서구,10258,20.158412945993373,2025-05-04,Sunday,False,True
관악구,2390,28.65020920502092,2025-05-04,Sunday,False,True
광진구,5776,28.78930055401662,2025-05-04,Sunday,False,True
구로구,4001,28.90152461884529,2025-05-04,Sunday,False,True
금천구,1386,30.17676767676768,2025-05-04,Sunday,False,True
노원구,6608,25.14936440677966,2025-05-04,Sunday,False,True
도봉구,2392,26.860785953177256,2025-05-04,Sunday,False,True
동대문구,3275,27.130992366412215,2025-05-04,Sunday,False,True
동작구,2367,35.28855090832277,2025-05-04,Sunday,False,True
마포구,6874,36.60852487634565,2025-05-04,Sunday,False,True
서대문구,2248,31.918594306049823,2025-05-04,Sunday,False,True
서초구,3865,39.00543337645537,2025-05-04,Sunday,False,True
성동구,4814,35.81678437889489,2025-05-04,Sunday,False,True
성북구,2217,29.659900766801986,2025-05-04,Sunday,False,True
송파구,11594,29.818699327238228,2025-05-04,Sunday,False,True
양천구,6049,22.875020664572656,2025-05-04,Sunday,False,True
영등포구,9777,33.58126214585251,2025-05-04,Sunday,False,True
용산구,3757,37.17939845621507,2025-05-04,Sunday,False,True
은평구,2815,30.05150976909414,2025-05-04,Sunday,False,True
종로구,3061,25.470761189153873,2025-05-04,Sunday,False,True
중구,2093,26.84185379837554,2025-05-04,Sunday,False,True
중랑구,3107,24.027357579658833,2025-05-04,Sunday,False,True
