STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2933,32.19740879645414,2025-05-05,Monday,True,False
강동구,4526,23.226690234202387,2025-05-05,Monday,True,False
강북구,1345,25.87434944237918,2025-05-05,Monday,True,False
강서구,8717,18.11391533784559,2025-05-05,Monday,True,False
관악구,2037,26.80166912125675,2025-05-05,Monday,True,False
광진구,4801,25.988960633201415,2025-05-05,Monday,True,False
구로구,3357,24.53023532916294,2025-05-05,Monday,True,False
금천구,1036,26.43243243243243,2025-05-05,Monday,True,False
노원구,5538,22.122607439508847,2025-05-05,Monday,True,False
도봉구,2048,24.234375,2025-05-05,Monday,True,False
동대문구,2831,24.498057223595904,2025-05-05,Monday,True,False
동작구,1616,30.67017326732673,2025-05-05,Monday,True,False
마포구,4852,32.95795548227535,2025-05-05,Monday,True,False
서대문구,2044,29.516634050880626,2025-05-05,Monday,True,False
서초구,2785,34.47612208258528,2025-05-05,Monday,True,False
성동구,3749,32.117097892771405,2025-05-05,Monday,True,False
성북구,1855,26.391374663072778,2025-05-05,Monday,True,False
송파구,9090,25.586578657865786,2025-05-05,Monday,True,False
양천구,4870,20.028747433264886,2025-05-05,Monday,True,False
영등포구,7320,27.45191256830601,2025-05-05,Monday,True,False
용산구,2252,33.785968028419184,2025-05-05,Monday,True,False
은평구,2372,24.804806070826306,2025-05-05,Monday,True,False
종로구,2582,23.15995352439969,2025-05-05,Monday,True,False
중구,1799,24.593107281823237,2025-05-05,Monday,True,False
중랑구,2591,21.579313006561172,2025-05-05,Monday,True,False
