STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,5477,33.145517619134566,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
강동구,7120,24.973455056179777,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
강북구,2427,25.635764318088174,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
강서구,16476,20.08120903131828,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
관악구,3866,27.39032591826177,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
광진구,9050,27.979889502762433,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
구로구,6249,26.647143542966873,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
금천구,2233,31.994178235557545,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
노원구,9550,22.318429319371727,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
도봉구,3549,25.083403775711467,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
동대문구,5070,26.391715976331362,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
동작구,4179,32.252692031586506,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
마포구,10527,35.8660587061841,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
서대문구,3516,31.12485779294653,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
서초구,5759,38.83747178329571,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
성동구,7144,35.996640537514,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
성북구,4107,25.732408083759434,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
송파구,16620,29.001865222623344,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
양천구,9712,21.799732289950576,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
영등포구,15279,32.55887165390405,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
용산구,5231,35.38195373733512,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
은평구,4699,26.66035326665248,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
종로구,4874,23.044932293803857,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
중구,3202,26.896627108057466,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
중랑구,5120,23.4861328125,2023-10-02,Monday,False,False,24.1,12.9,18.2,54.2,0.0
