STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,4504,31.40208703374778,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
강동구,6448,22.74255583126551,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
강북구,2184,23.918956043956044,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
강서구,14567,17.958605066245624,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
관악구,3846,23.673426937077483,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
광진구,7476,24.352594970572497,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
구로구,5690,24.351318101933217,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
금천구,2003,25.604093859211183,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
노원구,8939,21.944624678375657,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
도봉구,3211,24.297415135471816,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
동대문구,4869,24.561511604025466,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
동작구,3302,28.035735917625683,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
마포구,8457,31.82960860825352,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
서대문구,3002,28.147568287808127,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
서초구,4586,33.4539904055822,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
성동구,5940,32.275084175084174,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
성북구,3732,22.967577706323688,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
송파구,14096,26.05590238365494,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
양천구,8788,20.607077833409193,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
영등포구,11981,27.32309490025874,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
용산구,3887,30.08361204013378,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
은평구,3998,24.388444222111055,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
종로구,4301,22.738665426644967,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
중구,3067,23.643625692859473,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
중랑구,4578,21.59654871122761,2023-10-29,Sunday,False,True,21.5,9.8,14.8,61.6,0.0
