STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,6559,24.058697972251867,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
강동구,7951,18.96025657150044,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
강북구,2680,21.687313432835822,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
강서구,23815,14.425992021834977,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
관악구,4431,20.570300157977883,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
광진구,9397,19.614238586783017,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
구로구,8056,18.14498510427011,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
금천구,3856,17.609439834024897,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
노원구,11371,18.491689385278338,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
도봉구,3938,20.386236668359572,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
동대문구,6761,20.431297145392694,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
동작구,3797,21.674479852515145,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
마포구,9294,23.02819023025608,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
서대문구,3734,21.471344402785217,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
서초구,5915,22.88892645815723,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
성동구,7488,23.870726495726494,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
성북구,4969,19.007848661702557,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
송파구,16392,20.432162030258663,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
양천구,10522,17.413799657859723,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
영등포구,16247,20.662399212162246,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
용산구,3665,23.95607094133697,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
은평구,4855,18.698661174047373,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
종로구,6934,20.541967118546292,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
중구,5231,22.38023322500478,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
중랑구,5248,18.625381097560975,2023-10-31,Tuesday,False,False,20.6,12.5,16.1,76.8,0.0
