index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,3469,11834232.15,100016,2023-10-14,18.2,13.3,15.0,83.4
1,강동구,5011,10864729.5,108510,2023-10-14,18.2,13.3,15.0,83.4
2,강북구,1714,4293552.87,38492,2023-10-14,18.2,13.3,15.0,83.4
3,강서구,12931,24414991.42,216435,2023-10-14,18.2,13.3,15.0,83.4
4,관악구,3274,9122535.73,78435,2023-10-14,18.2,13.3,15.0,83.4
5,광진구,5616,13934031.91,126431,2023-10-14,18.2,13.3,15.0,83.4
6,구로구,4428,11945662.02,98606,2023-10-14,18.2,13.3,15.0,83.4
7,금천구,1703,4703762.67,37330,2023-10-14,18.2,13.3,15.0,83.4
8,노원구,6627,14975466.71,131772,2023-10-14,18.2,13.3,15.0,83.4
9,도봉구,2512,6559865.84,53456,2023-10-14,18.2,13.3,15.0,83.4
10,동대문구,3883,10089637.87,86384,2023-10-14,18.2,13.3,15.0,83.4
11,동작구,2702,8188465.18,74912,2023-10-14,18.2,13.3,15.0,83.4
12,마포구,5504,17557269.58,158234,2023-10-14,18.2,13.3,15.0,83.4
13,서대문구,2006,6141080.56,50588,2023-10-14,18.2,13.3,15.0,83.4
14,서초구,3387,11811654.01,104217,2023-10-14,18.2,13.3,15.0,83.4
15,성동구,4179,13939151.53,119920,2023-10-14,18.2,13.3,15.0,83.4
16,성북구,2769,6857578.99,58861,2023-10-14,18.2,13.3,15.0,83.4
17,송파구,9887,26208920.57,238947,2023-10-14,18.2,13.3,15.0,83.4
18,양천구,6993,14540665.34,136855,2023-10-14,18.2,13.3,15.0,83.4
19,영등포구,8933,24440346.05,226676,2023-10-14,18.2,13.3,15.0,83.4
20,용산구,2656,9440824.84,79444,2023-10-14,18.2,13.3,15.0,83.4
21,은평구,3099,7334941.93,62773,2023-10-14,18.2,13.3,15.0,83.4
22,종로구,2947,6754847.23,63909,2023-10-14,18.2,13.3,15.0,83.4
23,중구,2017,5095509.73,46581,2023-10-14,18.2,13.3,15.0,83.4
24,중랑구,3391,8008693.6,68347,2023-10-14,18.2,13.3,15.0,83.4
