STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,6820,21226781.31,171977,2023-10-12
강동구,8413,17339500.62,163884,2023-10-12
강북구,2683,6823318.35,60571,2023-10-12
강서구,24264,42884739.51,367859,2023-10-12
관악구,4815,12652541.77,102202,2023-10-12
광진구,9244,21086552.44,184534,2023-10-12
구로구,8636,20997838.99,166273,2023-10-12
금천구,3969,10056322.6,73299,2023-10-12
노원구,11404,25311721.04,216165,2023-10-12
도봉구,3912,10330888.18,80068,2023-10-12
동대문구,6877,17318131.6,146305,2023-10-12
동작구,4058,11627138.19,90473,2023-10-12
마포구,9577,27948813.79,238747,2023-10-12
서대문구,3941,11208265.65,86401,2023-10-12
서초구,6533,19760971.23,163692,2023-10-12
성동구,7861,23043406.56,193560,2023-10-12
성북구,5092,11959138.7,98628,2023-10-12
송파구,17516,40886395.9,369074,2023-10-12
양천구,11430,23217040.93,205265,2023-10-12
영등포구,17207,42077662.05,370519,2023-10-12
용산구,4288,14395796.58,116707,2023-10-12
은평구,4853,11292989.45,97937,2023-10-12
종로구,7100,14885712.15,143714,2023-10-12
중구,5244,12721676.94,122465,2023-10-12
중랑구,5652,12551447.24,103659,2023-10-12
