STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,5102,17526228.26,151839,2023-10-28
강동구,6901,15202871.97,152297,2023-10-28
강북구,2331,6067424.6,54580,2023-10-28
강서구,17028,33017206.79,290438,2023-10-28
관악구,3986,10955281.83,94281,2023-10-28
광진구,7713,20529848.08,186503,2023-10-28
구로구,6157,17323480.69,141377,2023-10-28
금천구,2202,6535414.53,52186,2023-10-28
노원구,10155,24006353.62,210507,2023-10-28
도봉구,3799,10521143.94,85397,2023-10-28
동대문구,5295,14023633.98,122710,2023-10-28
동작구,3575,11618370.18,101498,2023-10-28
마포구,8915,29013004.53,274878,2023-10-28
서대문구,3130,10155368.08,82626,2023-10-28
서초구,4997,17570617.88,152919,2023-10-28
성동구,6166,20795081.55,186646,2023-10-28
성북구,3934,10363033.77,88437,2023-10-28
송파구,15219,39385390.45,382066,2023-10-28
양천구,10016,21244590.64,198455,2023-10-28
영등포구,12687,35492943.43,333259,2023-10-28
용산구,3998,14357488.4,121120,2023-10-28
은평구,4539,12347506.34,104956,2023-10-28
종로구,4901,10667457.03,105402,2023-10-28
중구,3231,8162222.74,80272,2023-10-28
중랑구,4787,11482512.84,96880,2023-10-28
