STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,658,20.653495440729483,2025-12-13,Saturday,False,True
강동구,1022,15.950097847358121,2025-12-13,Saturday,False,True
강북구,375,18.17866666666667,2025-12-13,Saturday,False,True
강서구,2336,12.891695205479452,2025-12-13,Saturday,False,True
관악구,436,19.174311926605505,2025-12-13,Saturday,False,True
광진구,998,17.110220440881765,2025-12-13,Saturday,False,True
구로구,822,13.787104622871047,2025-12-13,Saturday,False,True
금천구,250,17.232,2025-12-13,Saturday,False,True
노원구,1271,15.67741935483871,2025-12-13,Saturday,False,True
도봉구,489,17.752556237218815,2025-12-13,Saturday,False,True
동대문구,715,17.050349650349652,2025-12-13,Saturday,False,True
동작구,334,17.934131736526947,2025-12-13,Saturday,False,True
마포구,760,18.71315789473684,2025-12-13,Saturday,False,True
서대문구,404,18.334158415841586,2025-12-13,Saturday,False,True
서초구,500,20.248,2025-12-13,Saturday,False,True
성동구,713,17.695652173913043,2025-12-13,Saturday,False,True
성북구,470,18.174468085106383,2025-12-13,Saturday,False,True
송파구,1536,16.869140625,2025-12-13,Saturday,False,True
양천구,1132,15.825971731448764,2025-12-13,Saturday,False,True
영등포구,1513,17.30403172504957,2025-12-13,Saturday,False,True
용산구,419,24.26491646778043,2025-12-13,Saturday,False,True
은평구,509,16.787819253438116,2025-12-13,Saturday,False,True
종로구,505,16.641584158415842,2025-12-13,Saturday,False,True
중구,354,23.57909604519774,2025-12-13,Saturday,False,True
중랑구,631,14.619651347068146,2025-12-13,Saturday,False,True
