district,use_count,avg_use_time,date,day_of_week,is_holiday,is_weekend,temp_max,temp_min,REH_mean,POP_max,WSD_mean
강남구,1267,27.004735595895816,2024-01-01,Monday,True,False,6.0,-2.0,79.79166666666667,60.0,1.2708333333333333
강동구,1784,20.483183856502244,2024-01-01,Monday,True,False,6.0,-2.0,78.95833333333333,60.0,1.3375
강북구,708,21.22316384180791,2024-01-01,Monday,True,False,3.0,-5.0,81.875,60.0,1.2958333333333332
강서구,5573,16.67916741431904,2024-01-01,Monday,True,False,6.0,-3.0,83.54166666666667,60.0,1.3875
관악구,1397,23.6184681460272,2024-01-01,Monday,True,False,6.0,-2.0,80.83333333333333,60.0,1.3083333333333331
광진구,2219,20.719693555655702,2024-01-01,Monday,True,False,6.0,-2.0,77.29166666666667,60.0,1.3125
구로구,1925,22.74753246753247,2024-01-01,Monday,True,False,6.0,0.0,77.91666666666667,60.0,1.3250000000000002
금천구,628,19.70859872611465,2024-01-01,Monday,True,False,6.0,-2.0,83.95833333333333,60.0,1.3
노원구,2596,19.847842835130972,2024-01-01,Monday,True,False,5.0,-4.0,81.66666666666667,60.0,1.3958333333333333
도봉구,1041,21.730067243035545,2024-01-01,Monday,True,False,5.0,-4.0,81.66666666666667,60.0,1.3958333333333333
동대문구,1482,22.81376518218623,2024-01-01,Monday,True,False,6.0,-2.0,77.91666666666667,60.0,1.3125
동작구,1123,25.29741763134461,2024-01-01,Monday,True,False,6.0,-2.0,80.83333333333333,60.0,1.3083333333333331
마포구,2612,25.62251148545176,2024-01-01,Monday,True,False,6.0,-2.0,80.0,60.0,1.3166666666666669
서대문구,1010,24.98712871287129,2024-01-01,Monday,True,False,6.0,-2.0,80.0,60.0,1.3166666666666669
서초구,1188,28.30976430976431,2024-01-01,Monday,True,False,6.0,-2.0,79.79166666666667,60.0,1.2708333333333333
성동구,1594,25.704516938519447,2024-01-01,Monday,True,False,6.0,-1.0,77.5,60.0,1.2791666666666668
성북구,1009,21.233894945490583,2024-01-01,Monday,True,False,3.0,-5.0,81.875,60.0,1.2958333333333332
송파구,3914,22.686509964230964,2024-01-01,Monday,True,False,6.0,-2.0,77.08333333333333,60.0,1.2791666666666668
양천구,3348,18.730286738351253,2024-01-01,Monday,True,False,6.0,-1.0,79.375,60.0,1.3333333333333333
영등포구,3923,21.7802702013765,2024-01-01,Monday,True,False,6.0,-1.0,79.16666666666667,60.0,1.3
용산구,1052,24.1606463878327,2024-01-01,Monday,True,False,6.0,-2.0,78.95833333333333,60.0,1.2875
은평구,1377,22.060275962236748,2024-01-01,Monday,True,False,6.0,-3.0,83.75,60.0,1.3208333333333335
종로구,1490,21.571140939597317,2024-01-01,Monday,True,False,6.0,-2.0,80.20833333333333,60.0,1.2958333333333334
중구,1040,26.715384615384615,2024-01-01,Monday,True,False,6.0,-2.0,80.20833333333333,60.0,1.2958333333333334
중랑구,1328,20.12876506024097,2024-01-01,Monday,True,False,6.0,-2.0,77.5,60.0,1.3333333333333333
강남구,2597,22.27262225644975,2024-01-02,Tuesday,False,False,5.0,2.0,79.58333333333333,60.0,1.0625
강동구,3310,18.276737160120845,2024-01-02,Tuesday,False,False,5.0,1.0,79.16666666666667,60.0,1.1833333333333331
강북구,1163,22.41358555460017,2024-01-02,Tuesday,False,False,2.0,-1.0,80.83333333333333,30.0,1.0875
강서구,11772,13.212708120965004,2024-01-02,Tuesday,False,False,5.0,0.0,82.5,30.0,1.0125
관악구,1928,19.94502074688797,2024-01-02,Tuesday,False,False,5.0,2.0,80.0,30.0,0.9583333333333334
광진구,3811,16.828653896615062,2024-01-02,Tuesday,False,False,5.0,2.0,75.83333333333333,60.0,1.1333333333333333
구로구,3688,17.233731019522775,2024-01-02,Tuesday,False,False,6.0,2.0,76.45833333333333,30.0,0.9458333333333334
금천구,1865,16.079892761394103,2024-01-02,Tuesday,False,False,4.0,1.0,82.91666666666667,30.0,0.9375
노원구,4742,18.31800927878532,2024-01-02,Tuesday,False,False,4.0,1.0,81.45833333333333,30.0,1.1875
도봉구,1835,19.786376021798365,2024-01-02,Tuesday,False,False,4.0,1.0,81.45833333333333,30.0,1.1875
동대문구,2872,19.70926183844011,2024-01-02,Tuesday,False,False,5.0,2.0,76.875,30.0,1.1
동작구,1675,20.091940298507463,2024-01-02,Tuesday,False,False,5.0,2.0,80.0,30.0,0.9583333333333334
마포구,3869,20.34608425949858,2024-01-02,Tuesday,False,False,4.0,1.0,79.58333333333333,30.0,1.0208333333333333
서대문구,1619,19.365040148239657,2024-01-02,Tuesday,False,False,4.0,1.0,79.58333333333333,30.0,1.0208333333333333
서초구,2401,20.621407746772174,2024-01-02,Tuesday,False,False,5.0,2.0,79.58333333333333,60.0,1.0625
성동구,3615,19.589488243430154,2024-01-02,Tuesday,False,False,5.0,1.0,76.45833333333333,60.0,1.0666666666666669
성북구,1923,19.78523140925637,2024-01-02,Tuesday,False,False,2.0,-1.0,80.83333333333333,30.0,1.0875
송파구,7329,18.83162778005185,2024-01-02,Tuesday,False,False,5.0,2.0,75.83333333333333,60.0,1.0916666666666668
양천구,5606,16.62914734213343,2024-01-02,Tuesday,False,False,5.0,1.0,78.33333333333333,30.0,0.9666666666666668
영등포구,8078,18.067343401832137,2024-01-02,Tuesday,False,False,5.0,2.0,78.54166666666667,30.0,1.0041666666666669
용산구,1489,20.51040967092008,2024-01-02,Tuesday,False,False,4.0,2.0,78.33333333333333,60.0,1.025
은평구,1949,18.030271934325295,2024-01-02,Tuesday,False,False,5.0,1.0,83.125,30.0,1.075
종로구,2880,18.933333333333337,2024-01-02,Tuesday,False,False,5.0,2.0,80.20833333333333,30.0,1.075
중구,2122,21.125824693685203,2024-01-02,Tuesday,False,False,5.0,2.0,80.20833333333333,30.0,1.075
중랑구,2263,17.1480335837384,2024-01-02,Tuesday,False,False,5.0,2.0,77.29166666666667,30.0,1.1583333333333332
강남구,1986,19.958710976837864,2024-01-03,Wednesday,False,False,5.0,1.0,77.91666666666667,60.0,1.4
강동구,2729,18.374862587028215,2024-01-03,Wednesday,False,False,5.0,0.0,79.375,60.0,1.4708333333333332
강북구,952,20.622899159663863,2024-01-03,Wednesday,False,False,2.0,-3.0,83.125,60.0,1.3458333333333332
강서구,10705,12.948995796356842,2024-01-03,Wednesday,False,False,5.0,-1.0,82.91666666666667,60.0,1.5625
관악구,1498,17.58611481975968,2024-01-03,Wednesday,False,False,5.0,1.0,78.54166666666667,60.0,1.4416666666666669
광진구,3323,16.36533253084562,2024-01-03,Wednesday,False,False,5.0,1.0,77.5,60.0,1.4208333333333334
구로구,3014,16.039482415394826,2024-01-03,Wednesday,False,False,5.0,1.0,74.79166666666667,60.0,1.525
금천구,1326,16.209653092006032,2024-01-03,Wednesday,False,False,4.0,0.0,82.29166666666667,60.0,1.4458333333333335
노원구,4063,17.007629830174746,2024-01-03,Wednesday,False,False,5.0,-1.0,84.16666666666667,60.0,1.425
도봉구,1422,17.324191279887483,2024-01-03,Wednesday,False,False,5.0,-1.0,84.16666666666667,60.0,1.425
동대문구,2472,19.553802588996763,2024-01-03,Wednesday,False,False,5.0,1.0,78.125,60.0,1.3833333333333335
동작구,1320,18.45984848484849,2024-01-03,Wednesday,False,False,5.0,1.0,78.54166666666667,60.0,1.4416666666666669
마포구,3262,20.871857755977928,2024-01-03,Wednesday,False,False,4.0,0.0,80.41666666666667,60.0,1.3916666666666666
서대문구,1389,17.60475161987041,2024-01-03,Wednesday,False,False,4.0,0.0,80.41666666666667,60.0,1.3916666666666666
서초구,1963,19.697911360163015,2024-01-03,Wednesday,False,False,5.0,1.0,77.91666666666667,60.0,1.4
성동구,3027,18.827552031714568,2024-01-03,Wednesday,False,False,5.0,0.0,76.45833333333333,60.0,1.4
성북구,1619,17.32180358245831,2024-01-03,Wednesday,False,False,2.0,-3.0,83.125,60.0,1.3458333333333332
송파구,5391,18.008347245409016,2024-01-03,Wednesday,False,False,5.0,1.0,76.04166666666667,60.0,1.4083333333333332
양천구,4645,15.894294940796556,2024-01-03,Wednesday,False,False,5.0,1.0,78.33333333333333,60.0,1.4916666666666665
영등포구,6387,17.642711758258965,2024-01-03,Wednesday,False,False,5.0,1.0,77.91666666666667,60.0,1.4208333333333334
용산구,1207,19.17067108533554,2024-01-03,Wednesday,False,False,5.0,1.0,77.91666666666667,60.0,1.383333333333333
은평구,1613,16.807811531308122,2024-01-03,Wednesday,False,False,5.0,0.0,84.79166666666667,60.0,1.3625
종로구,2612,18.539050535987748,2024-01-03,Wednesday,False,False,5.0,0.0,81.04166666666667,60.0,1.3666666666666665
중구,1885,21.372413793103448,2024-01-03,Wednesday,False,False,5.0,0.0,81.04166666666667,60.0,1.3666666666666665
중랑구,1998,16.305805805805807,2024-01-03,Wednesday,False,False,5.0,0.0,78.54166666666667,60.0,1.4166666666666667
강남구,2684,21.662071535022356,2024-01-04,Thursday,False,False,6.0,-3.0,75.0,30.0,1.5041666666666664
강동구,3579,18.121821737915617,2024-01-04,Thursday,False,False,6.0,-4.0,75.41666666666667,30.0,1.4333333333333336
강북구,1195,20.530543933054393,2024-01-04,Thursday,False,False,3.0,-6.0,77.70833333333333,30.0,1.4875
강서구,12552,13.153601019757808,2024-01-04,Thursday,False,False,6.0,-4.0,78.75,30.0,1.725
관악구,1954,18.822927328556805,2024-01-04,Thursday,False,False,6.0,-3.0,75.83333333333333,30.0,1.6333333333333335
광진구,4011,17.05883819496385,2024-01-04,Thursday,False,False,6.0,-3.0,73.125,30.0,1.4458333333333335
구로구,3852,16.59293873312565,2024-01-04,Thursday,False,False,7.0,-2.0,72.91666666666667,30.0,1.6958333333333335
금천구,1851,15.716369529983792,2024-01-04,Thursday,False,False,6.0,-4.0,79.375,30.0,1.6416666666666668
노원구,4920,17.401626016260163,2024-01-04,Thursday,False,False,6.0,-5.0,78.75,30.0,1.4791666666666667
도봉구,1825,18.92164383561644,2024-01-04,Thursday,False,False,6.0,-5.0,78.75,30.0,1.4791666666666667
동대문구,3135,19.376714513556617,2024-01-04,Thursday,False,False,6.0,-3.0,73.75,30.0,1.45
동작구,1662,19.611913357400724,2024-01-04,Thursday,False,False,6.0,-3.0,75.83333333333333,30.0,1.6333333333333335
마포구,3976,19.37022132796781,2024-01-04,Thursday,False,False,6.0,-3.0,75.83333333333333,30.0,1.5708333333333335
서대문구,1708,18.502927400468383,2024-01-04,Thursday,False,False,6.0,-3.0,75.83333333333333,30.0,1.5708333333333335
서초구,2511,20.508562325766626,2024-01-04,Thursday,False,False,6.0,-3.0,75.0,30.0,1.5041666666666664
성동구,3720,20.04381720430107,2024-01-04,Thursday,False,False,6.0,-3.0,72.08333333333333,30.0,1.4750000000000003
성북구,2106,18.40408357075024,2024-01-04,Thursday,False,False,3.0,-6.0,77.70833333333333,30.0,1.4875
송파구,7435,18.786684599865502,2024-01-04,Thursday,False,False,6.0,-3.0,72.29166666666667,30.0,1.4541666666666666
양천구,5631,16.752797016515718,2024-01-04,Thursday,False,False,6.0,-3.0,75.41666666666667,30.0,1.6541666666666666
영등포구,7963,17.38088660052744,2024-01-04,Thursday,False,False,6.0,-3.0,75.20833333333333,30.0,1.6125
용산구,1570,20.619745222929936,2024-01-04,Thursday,False,False,6.0,-3.0,75.20833333333333,30.0,1.5333333333333332
은평구,2072,18.250482625482626,2024-01-04,Thursday,False,False,6.0,-4.0,79.79166666666667,30.0,1.5625
종로구,3302,19.28679588128407,2024-01-04,Thursday,False,False,6.0,-3.0,76.25,30.0,1.4958333333333331
중구,2487,20.533976678729392,2024-01-04,Thursday,False,False,6.0,-3.0,76.25,30.0,1.4958333333333331
중랑구,2407,16.577482343165766,2024-01-04,Thursday,False,False,6.0,-4.0,74.16666666666667,30.0,1.4291666666666665
강남구,2888,22.259695290858726,2024-01-05,Friday,False,False,8.0,3.0,71.45833333333333,60.0,2.775
강동구,3884,18.20906282183316,2024-01-05,Friday,False,False,7.0,2.0,71.66666666666667,60.0,2.625
강북구,1312,20.464939024390244,2024-01-05,Friday,False,False,4.0,0.0,74.375,60.0,2.45
강서구,12862,12.808583424039806,2024-01-05,Friday,False,False,7.0,3.0,74.58333333333333,60.0,2.920833333333333
관악구,2038,18.5,2024-01-05,Friday,False,False,7.0,3.0,71.66666666666667,60.0,2.766666666666667
광진구,4279,17.31806496845057,2024-01-05,Friday,False,False,7.0,3.0,69.375,60.0,2.6291666666666664
구로구,3931,17.4731620452811,2024-01-05,Friday,False,False,7.0,4.0,69.16666666666667,60.0,2.8333333333333335
금천구,1846,15.268147345612132,2024-01-05,Friday,False,False,7.0,3.0,75.20833333333333,60.0,2.8416666666666663
노원구,5430,17.717495395948436,2024-01-05,Friday,False,False,7.0,2.0,74.79166666666667,60.0,2.4041666666666663
도봉구,2007,18.540607872446436,2024-01-05,Friday,False,False,7.0,2.0,74.79166666666667,60.0,2.4041666666666663
동대문구,3161,20.831698829484345,2024-01-05,Friday,False,False,7.0,3.0,70.625,60.0,2.5208333333333335
동작구,1746,18.557273768613975,2024-01-05,Friday,False,False,7.0,3.0,71.66666666666667,60.0,2.766666666666667
마포구,4326,20.819926028663893,2024-01-05,Friday,False,False,7.0,3.0,72.08333333333333,60.0,2.5625
서대문구,1790,20.122346368715085,2024-01-05,Friday,False,False,7.0,3.0,72.08333333333333,60.0,2.5625
서초구,2582,20.764136328427576,2024-01-05,Friday,False,False,8.0,3.0,71.45833333333333,60.0,2.775
성동구,3862,19.842827550491972,2024-01-05,Friday,False,False,8.0,3.0,69.79166666666667,60.0,2.6208333333333336
성북구,2206,18.3155031731641,2024-01-05,Friday,False,False,4.0,0.0,74.375,60.0,2.45
송파구,8180,18.521760391198043,2024-01-05,Friday,False,False,8.0,3.0,68.95833333333333,60.0,2.75
양천구,6027,15.933134229301476,2024-01-05,Friday,False,False,7.0,4.0,70.625,60.0,2.741666666666667
영등포구,8376,18.311962750716333,2024-01-05,Friday,False,False,7.0,3.0,71.25,60.0,2.6291666666666664
용산구,1517,20.34937376400791,2024-01-05,Friday,False,False,7.0,3.0,70.83333333333333,60.0,2.620833333333333
은평구,2084,18.803262955854127,2024-01-05,Friday,False,False,7.0,3.0,76.04166666666667,60.0,2.5166666666666666
종로구,3359,19.640666865138435,2024-01-05,Friday,False,False,7.0,3.0,74.16666666666667,60.0,2.533333333333333
중구,2615,21.42868068833652,2024-01-05,Friday,False,False,7.0,3.0,74.16666666666667,60.0,2.533333333333333
중랑구,2619,17.389079801450936,2024-01-05,Friday,False,False,7.0,3.0,70.20833333333333,60.0,2.525
강남구,1631,25.252605763335374,2024-01-06,Saturday,False,True,4.0,-3.0,62.708333333333336,60.0,1.8166666666666664
강동구,2503,19.90571314422693,2024-01-06,Saturday,False,True,4.0,-3.0,64.16666666666667,30.0,1.8333333333333333
강북구,913,21.329682365826944,2024-01-06,Saturday,False,True,2.0,-6.0,64.375,60.0,1.7416666666666665
강서구,6788,14.160872127283442,2024-01-06,Saturday,False,True,4.0,-5.0,66.875,60.0,1.8125
관악구,1561,20.63613068545804,2024-01-06,Saturday,False,True,4.0,-3.0,64.16666666666667,60.0,1.7999999999999998
광진구,2701,18.8034061458719,2024-01-06,Saturday,False,True,4.0,-3.0,60.208333333333336,60.0,1.8291666666666668
구로구,2312,19.20847750865052,2024-01-06,Saturday,False,True,4.0,-2.0,60.833333333333336,60.0,1.7791666666666668
금천구,828,19.50966183574879,2024-01-06,Saturday,False,True,3.0,-4.0,66.04166666666667,60.0,1.7791666666666668
노원구,3967,18.93622384673557,2024-01-06,Saturday,False,True,4.0,-5.0,66.25,60.0,1.8
도봉구,1468,19.97683923705722,2024-01-06,Saturday,False,True,4.0,-5.0,66.25,60.0,1.8
동대문구,1950,21.726666666666667,2024-01-06,Saturday,False,True,4.0,-3.0,60.416666666666664,60.0,1.7833333333333332
동작구,1146,20.78621291448517,2024-01-06,Saturday,False,True,4.0,-3.0,64.16666666666667,60.0,1.7999999999999998
마포구,2506,23.01436552274541,2024-01-06,Saturday,False,True,4.0,-4.0,63.333333333333336,60.0,1.7625
서대문구,1076,21.592936802973977,2024-01-06,Saturday,False,True,4.0,-4.0,63.333333333333336,60.0,1.7625
서초구,1565,24.70670926517572,2024-01-06,Saturday,False,True,4.0,-3.0,62.708333333333336,60.0,1.8166666666666664
성동구,1949,22.967162647511543,2024-01-06,Saturday,False,True,5.0,-3.0,60.416666666666664,60.0,1.8125
성북구,1473,20.8255261371351,2024-01-06,Saturday,False,True,2.0,-6.0,64.375,60.0,1.7416666666666665
송파구,5351,20.06596897776117,2024-01-06,Saturday,False,True,5.0,-2.0,60.208333333333336,60.0,1.8375
양천구,3976,17.480885311871226,2024-01-06,Saturday,False,True,4.0,-3.0,61.25,60.0,1.7625
영등포구,4498,20.031347265451313,2024-01-06,Saturday,False,True,4.0,-3.0,62.083333333333336,60.0,1.7916666666666667
용산구,1005,22.15124378109453,2024-01-06,Saturday,False,True,4.0,-3.0,61.875,60.0,1.8166666666666664
은평구,1506,21.06374501992032,2024-01-06,Saturday,False,True,4.0,-5.0,67.5,60.0,1.75
종로구,1646,19.51154313487242,2024-01-06,Saturday,False,True,4.0,-3.0,64.16666666666667,60.0,1.7875
중구,1099,22.469517743403095,2024-01-06,Saturday,False,True,4.0,-3.0,64.16666666666667,60.0,1.7875
중랑구,1762,17.161180476730987,2024-01-06,Saturday,False,True,4.0,-3.0,62.083333333333336,30.0,1.8208333333333335
강남구,842,24.40736342042755,2024-01-07,Sunday,False,True,-2.0,-5.0,51.875,0.0,3.4791666666666665
강동구,1402,17.15549215406562,2024-01-07,Sunday,False,True,-2.0,-5.0,52.5,0.0,3.475
강북구,529,19.46313799621928,2024-01-07,Sunday,False,True,-5.0,-8.0,54.166666666666664,0.0,3.2083333333333335
강서구,3177,13.733396285804218,2024-01-07,Sunday,False,True,-2.0,-6.0,55.0,0.0,3.525
관악구,1009,18.494549058473737,2024-01-07,Sunday,False,True,-3.0,-5.0,53.333333333333336,0.0,3.491666666666667
광진구,1632,17.66482843137255,2024-01-07,Sunday,False,True,-2.0,-5.0,50.833333333333336,0.0,3.4708333333333337
구로구,1443,16.285516285516284,2024-01-07,Sunday,False,True,-3.0,-5.0,48.541666666666664,0.0,3.5124999999999997
금천구,437,19.35011441647597,2024-01-07,Sunday,False,True,-3.0,-6.0,54.583333333333336,0.0,3.470833333333333
노원구,2416,17.299668874172184,2024-01-07,Sunday,False,True,-3.0,-6.0,56.25,0.0,3.2916666666666665
도봉구,950,18.577894736842104,2024-01-07,Sunday,False,True,-3.0,-6.0,56.25,0.0,3.2916666666666665
동대문구,1067,20.948453608247423,2024-01-07,Sunday,False,True,-3.0,-5.0,52.083333333333336,0.0,3.3458333333333337
동작구,733,19.140518417462484,2024-01-07,Sunday,False,True,-3.0,-5.0,53.333333333333336,0.0,3.491666666666667
마포구,1240,21.004032258064516,2024-01-07,Sunday,False,True,-3.0,-6.0,53.541666666666664,0.0,3.3666666666666667
서대문구,548,22.22992700729927,2024-01-07,Sunday,False,True,-3.0,-6.0,53.541666666666664,0.0,3.3666666666666667
서초구,844,20.049763033175356,2024-01-07,Sunday,False,True,-2.0,-5.0,51.875,0.0,3.4791666666666665
성동구,1050,20.86285714285714,2024-01-07,Sunday,False,True,-2.0,-5.0,51.875,0.0,3.4375
성북구,813,18.768757687576876,2024-01-07,Sunday,False,True,-5.0,-8.0,54.166666666666664,0.0,3.2083333333333335
송파구,2600,19.20769230769231,2024-01-07,Sunday,False,True,-2.0,-5.0,49.166666666666664,0.0,3.4875000000000003
양천구,2439,16.76178761787618,2024-01-07,Sunday,False,True,-3.0,-6.0,51.25,0.0,3.4583333333333335
영등포구,2599,16.98614851866102,2024-01-07,Sunday,False,True,-3.0,-6.0,51.25,0.0,3.4249999999999994
용산구,506,20.24901185770751,2024-01-07,Sunday,False,True,-3.0,-6.0,52.916666666666664,0.0,3.4125
은평구,789,19.122940430925222,2024-01-07,Sunday,False,True,-3.0,-6.0,56.041666666666664,0.0,3.3000000000000003
종로구,855,17.783625730994153,2024-01-07,Sunday,False,True,-2.0,-6.0,55.416666666666664,0.0,3.3083333333333336
중구,508,20.35433070866142,2024-01-07,Sunday,False,True,-2.0,-6.0,55.416666666666664,0.0,3.3083333333333336
중랑구,1025,16.313170731707316,2024-01-07,Sunday,False,True,-2.0,-5.0,52.083333333333336,0.0,3.4083333333333337
강남구,2010,20.560199004975125,2024-01-08,Monday,False,False,0.0,-9.0,50.416666666666664,30.0,1.1208333333333331
강동구,2623,17.710255432710635,2024-01-08,Monday,False,False,0.0,-10.0,49.166666666666664,30.0,1.0958333333333332
강북구,860,20.48139534883721,2024-01-08,Monday,False,False,-3.0,-12.0,52.708333333333336,30.0,1.1
강서구,8689,12.941074922315572,2024-01-08,Monday,False,False,-1.0,-10.0,54.583333333333336,30.0,1.1833333333333331
관악구,1418,17.86953455571227,2024-01-08,Monday,False,False,-1.0,-9.0,51.666666666666664,30.0,1.1375
광진구,3023,16.42275884882567,2024-01-08,Monday,False,False,0.0,-9.0,47.916666666666664,30.0,1.1083333333333334
구로구,2739,16.769989047097482,2024-01-08,Monday,False,False,-1.0,-8.0,47.5,30.0,1.1625
금천구,1354,15.19940915805022,2024-01-08,Monday,False,False,-1.0,-9.0,53.541666666666664,30.0,1.1458333333333333
노원구,3838,16.953100573215217,2024-01-08,Monday,False,False,0.0,-11.0,53.75,30.0,1.1166666666666665
도봉구,1472,17.11616847826087,2024-01-08,Monday,False,False,0.0,-11.0,53.75,30.0,1.1166666666666665
동대문구,2145,18.605128205128207,2024-01-08,Monday,False,False,-1.0,-9.0,49.583333333333336,30.0,1.1125
동작구,1208,17.86837748344371,2024-01-08,Monday,False,False,-1.0,-9.0,51.666666666666664,30.0,1.1375
마포구,2549,18.918007061592785,2024-01-08,Monday,False,False,-1.0,-9.0,51.25,30.0,1.1208333333333331
서대문구,1101,17.897366030881017,2024-01-08,Monday,False,False,-1.0,-9.0,51.25,30.0,1.1208333333333331
서초구,1870,19.08716577540107,2024-01-08,Monday,False,False,0.0,-9.0,50.416666666666664,30.0,1.1208333333333331
성동구,2770,18.096028880866427,2024-01-08,Monday,False,False,0.0,-9.0,49.791666666666664,30.0,1.116666666666667
성북구,1446,17.693637621023512,2024-01-08,Monday,False,False,-3.0,-12.0,52.708333333333336,30.0,1.1
송파구,5418,18.479881875230713,2024-01-08,Monday,False,False,0.0,-9.0,47.291666666666664,30.0,1.1083333333333334
양천구,4280,15.4107476635514,2024-01-08,Monday,False,False,-1.0,-9.0,50.208333333333336,30.0,1.1541666666666666
영등포구,5985,17.641771094402674,2024-01-08,Monday,False,False,-1.0,-9.0,50.0,30.0,1.1333333333333333
용산구,1009,18.0406342913776,2024-01-08,Monday,False,False,-1.0,-9.0,50.625,30.0,1.1291666666666669
은평구,1344,17.96279761904762,2024-01-08,Monday,False,False,-1.0,-11.0,53.541666666666664,30.0,1.1125
종로구,2308,18.28206239168111,2024-01-08,Monday,False,False,0.0,-9.0,52.708333333333336,30.0,1.1083333333333334
중구,1717,20.928363424577753,2024-01-08,Monday,False,False,0.0,-9.0,52.708333333333336,30.0,1.1083333333333334
중랑구,1778,16.523059617547805,2024-01-08,Monday,False,False,0.0,-9.0,49.166666666666664,30.0,1.1208333333333331
강남구,993,20.331319234642496,2024-01-09,Tuesday,False,False,2.0,-1.0,81.45833333333333,60.0,1.3333333333333333
강동구,1534,16.661016949152543,2024-01-09,Tuesday,False,False,1.0,-2.0,81.04166666666667,60.0,1.3041666666666665
강북구,443,18.568848758465013,2024-01-09,Tuesday,False,False,-1.0,-4.0,85.20833333333333,60.0,1.275
강서구,6000,12.181666666666668,2024-01-09,Tuesday,False,False,3.0,-2.0,87.08333333333333,60.0,1.4666666666666666
관악구,857,18.01166861143524,2024-01-09,Tuesday,False,False,2.0,-1.0,83.75,60.0,1.4208333333333334
광진구,1839,15.174007612833062,2024-01-09,Tuesday,False,False,2.0,-2.0,79.16666666666667,60.0,1.3041666666666665
구로구,1591,15.83720930232558,2024-01-09,Tuesday,False,False,3.0,-1.0,81.25,60.0,1.4416666666666669
금천구,803,14.204234122042342,2024-01-09,Tuesday,False,False,2.0,-2.0,85.625,60.0,1.4375
노원구,1926,15.792834890965732,2024-01-09,Tuesday,False,False,1.0,-3.0,85.41666666666667,60.0,1.2333333333333332
도봉구,678,16.59882005899705,2024-01-09,Tuesday,False,False,1.0,-3.0,85.41666666666667,60.0,1.2333333333333332
동대문구,1354,18.221565731166912,2024-01-09,Tuesday,False,False,2.0,-2.0,81.04166666666667,60.0,1.2791666666666666
동작구,615,17.234146341463415,2024-01-09,Tuesday,False,False,2.0,-1.0,83.75,60.0,1.4208333333333334
마포구,1657,18.270368135184068,2024-01-09,Tuesday,False,False,2.0,-1.0,84.79166666666667,60.0,1.3416666666666668
서대문구,755,18.26092715231788,2024-01-09,Tuesday,False,False,2.0,-1.0,84.79166666666667,60.0,1.3416666666666668
서초구,945,17.264550264550266,2024-01-09,Tuesday,False,False,2.0,-1.0,81.45833333333333,60.0,1.3333333333333333
성동구,1605,17.948909657320872,2024-01-09,Tuesday,False,False,2.0,-2.0,79.16666666666667,60.0,1.325
성북구,795,17.782389937106917,2024-01-09,Tuesday,False,False,-1.0,-4.0,85.20833333333333,60.0,1.275
송파구,2883,17.095386749913285,2024-01-09,Tuesday,False,False,2.0,-1.0,78.54166666666667,60.0,1.325
양천구,2743,15.647466277798031,2024-01-09,Tuesday,False,False,2.0,-1.0,83.125,60.0,1.4166666666666667
영등포구,3601,16.19494584837545,2024-01-09,Tuesday,False,False,2.0,-1.0,82.70833333333333,60.0,1.375
용산구,553,19.386980108499095,2024-01-09,Tuesday,False,False,2.0,-2.0,82.5,60.0,1.3416666666666668
은평구,851,16.578143360752055,2024-01-09,Tuesday,False,False,2.0,-2.0,88.125,60.0,1.3041666666666665
종로구,1277,18.080657791699295,2024-01-09,Tuesday,False,False,2.0,-2.0,84.58333333333333,60.0,1.2958333333333334
중구,972,20.372427983539097,2024-01-09,Tuesday,False,False,2.0,-2.0,84.58333333333333,60.0,1.2958333333333334
중랑구,955,13.351832460732984,2024-01-09,Tuesday,False,False,2.0,-2.0,80.20833333333333,60.0,1.275
강남구,1957,22.098620337250892,2024-01-10,Wednesday,False,False,6.0,-3.0,74.79166666666667,30.0,1.0375
강동구,2568,17.98014018691589,2024-01-10,Wednesday,False,False,6.0,-3.0,74.58333333333333,30.0,1.0416666666666667
강북구,764,20.49738219895288,2024-01-10,Wednesday,False,False,4.0,-6.0,75.625,30.0,1.0125
강서구,9967,12.900270893950037,2024-01-10,Wednesday,False,False,6.0,-5.0,80.0,30.0,1.3083333333333331
관악구,1469,19.00272294077604,2024-01-10,Wednesday,False,False,6.0,-3.0,76.875,30.0,1.1458333333333333
광진구,3208,16.715087281795512,2024-01-10,Wednesday,False,False,6.0,-2.0,71.45833333333333,30.0,1.0291666666666666
구로구,2916,17.400891632373114,2024-01-10,Wednesday,False,False,6.0,-3.0,74.16666666666667,30.0,1.2166666666666666
금천구,1402,16.628388017118404,2024-01-10,Wednesday,False,False,5.0,-4.0,80.83333333333333,30.0,1.1583333333333334
노원구,3614,18.57802988378528,2024-01-10,Wednesday,False,False,6.0,-5.0,76.45833333333333,30.0,1.0291666666666666
도봉구,1330,17.87142857142857,2024-01-10,Wednesday,False,False,6.0,-5.0,76.45833333333333,30.0,1.0291666666666666
동대문구,2247,20.4797507788162,2024-01-10,Wednesday,False,False,6.0,-3.0,71.66666666666667,30.0,1.025
동작구,1233,20.721816707218167,2024-01-10,Wednesday,False,False,6.0,-3.0,76.875,30.0,1.1458333333333333
마포구,3080,20.39025974025974,2024-01-10,Wednesday,False,False,6.0,-4.0,75.83333333333333,30.0,1.0625
서대문구,1207,19.0082850041425,2024-01-10,Wednesday,False,False,6.0,-4.0,75.83333333333333,30.0,1.0625
