STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,5562,24.595828838547284,2025-10-23,Thursday,False,False
강동구,6900,18.303333333333335,2025-10-23,Thursday,False,False
강북구,1736,21.442396313364057,2025-10-23,Thursday,False,False
강서구,19284,14.473708774113254,2025-10-23,Thursday,False,False
관악구,2545,21.930058939096266,2025-10-23,Thursday,False,False
광진구,7104,19.557010135135137,2025-10-23,Thursday,False,False
구로구,6371,18.336053994663317,2025-10-23,Thursday,False,False
금천구,2682,17.418717375093212,2025-10-23,Thursday,False,False
노원구,8467,18.935750561001534,2025-10-23,Thursday,False,False
도봉구,2867,20.597139867457273,2025-10-23,Thursday,False,False
동대문구,5127,20.527598985761653,2025-10-23,Thursday,False,False
동작구,2516,23.21422893481717,2025-10-23,Thursday,False,False
마포구,7100,24.012676056338027,2025-10-23,Thursday,False,False
서대문구,2684,22.2645305514158,2025-10-23,Thursday,False,False
서초구,4760,22.659033613445377,2025-10-23,Thursday,False,False
성동구,5786,25.17092983062565,2025-10-23,Thursday,False,False
성북구,3108,20.79086229086229,2025-10-23,Thursday,False,False
송파구,13775,19.74010889292196,2025-10-23,Thursday,False,False
양천구,9065,17.270490899062327,2025-10-23,Thursday,False,False
영등포구,14581,20.21706330155682,2025-10-23,Thursday,False,False
용산구,2785,25.012567324955118,2025-10-23,Thursday,False,False
은평구,3119,20.593780057710806,2025-10-23,Thursday,False,False
종로구,5395,20.567747914735868,2025-10-23,Thursday,False,False
중구,4101,22.23506461838576,2025-10-23,Thursday,False,False
중랑구,4048,18.993824110671937,2025-10-23,Thursday,False,False
