STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,3723,23.946548482406662,2025-07-15,Tuesday,False,False
강동구,4245,18.279858657243818,2025-07-15,Tuesday,False,False
강북구,1358,22.002209131075112,2025-07-15,Tuesday,False,False
강서구,14852,15.151898734177216,2025-07-15,Tuesday,False,False
관악구,2168,24.409132841328415,2025-07-15,Tuesday,False,False
광진구,3937,18.62738125476251,2025-07-15,Tuesday,False,False
구로구,4766,19.352496852706672,2025-07-15,Tuesday,False,False
금천구,2043,17.893783651492903,2025-07-15,Tuesday,False,False
노원구,6524,18.650674432863273,2025-07-15,Tuesday,False,False
도봉구,2378,19.610597140454164,2025-07-15,Tuesday,False,False
동대문구,3832,20.831941544885176,2025-07-15,Tuesday,False,False
동작구,1875,23.331733333333332,2025-07-15,Tuesday,False,False
마포구,5098,24.703413103177716,2025-07-15,Tuesday,False,False
서대문구,1801,24.108273181565796,2025-07-15,Tuesday,False,False
서초구,3610,24.26897506925208,2025-07-15,Tuesday,False,False
성동구,4096,22.715576171875,2025-07-15,Tuesday,False,False
성북구,2177,21.170418006430868,2025-07-15,Tuesday,False,False
송파구,9264,18.480677892918827,2025-07-15,Tuesday,False,False
양천구,6792,18.407096584216724,2025-07-15,Tuesday,False,False
영등포구,11002,21.660516269769133,2025-07-15,Tuesday,False,False
용산구,2154,25.552460538532962,2025-07-15,Tuesday,False,False
은평구,2130,20.893896713615025,2025-07-15,Tuesday,False,False
종로구,3870,19.989922480620155,2025-07-15,Tuesday,False,False
중구,2779,22.666426772220223,2025-07-15,Tuesday,False,False
중랑구,3025,18.805289256198346,2025-07-15,Tuesday,False,False
