STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2943,29.109412164458035,2025-07-20,Sunday,False,True
강동구,4684,23.27263023057216,2025-07-20,Sunday,False,True
강북구,1175,25.45872340425532,2025-07-20,Sunday,False,True
강서구,9792,18.64328022875817,2025-07-20,Sunday,False,True
관악구,2155,25.097911832946636,2025-07-20,Sunday,False,True
광진구,4644,23.850775193798448,2025-07-20,Sunday,False,True
구로구,3414,24.297891036906854,2025-07-20,Sunday,False,True
금천구,1115,24.450224215246635,2025-07-20,Sunday,False,True
노원구,5379,22.89291689905187,2025-07-20,Sunday,False,True
도봉구,1971,25.313546423135463,2025-07-20,Sunday,False,True
동대문구,2810,24.6932384341637,2025-07-20,Sunday,False,True
동작구,1844,28.52765726681128,2025-07-20,Sunday,False,True
마포구,4755,30.45993690851735,2025-07-20,Sunday,False,True
서대문구,1657,31.010259505129753,2025-07-20,Sunday,False,True
서초구,2712,30.753318584070797,2025-07-20,Sunday,False,True
성동구,3307,30.309343816147567,2025-07-20,Sunday,False,True
성북구,1770,26.11638418079096,2025-07-20,Sunday,False,True
송파구,9123,23.60451605831415,2025-07-20,Sunday,False,True
양천구,5643,19.957823852560693,2025-07-20,Sunday,False,True
영등포구,8187,24.23024306827898,2025-07-20,Sunday,False,True
용산구,2244,29.149732620320854,2025-07-20,Sunday,False,True
은평구,2215,26.236568848758466,2025-07-20,Sunday,False,True
종로구,2578,22.410007757951902,2025-07-20,Sunday,False,True
중구,1728,24.90509259259259,2025-07-20,Sunday,False,True
중랑구,2559,21.582258694802658,2025-07-20,Sunday,False,True
