STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,6493,28.07931618666256,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
강동구,8235,21.874195506982392,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
강북구,2893,22.47217421361908,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
강서구,21677,16.22710707201181,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
관악구,4633,23.059140945391754,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
광진구,9644,21.855972625466613,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
구로구,7913,21.095665360798687,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
금천구,3390,19.81504424778761,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
노원구,11826,20.41290377135126,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
도봉구,4358,22.094309316200093,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
동대문구,6853,21.656354881073984,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
동작구,4178,25.279798946864528,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
마포구,9447,28.067852228220598,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
서대문구,3719,24.722774939499864,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
서초구,6010,28.452911813643926,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
성동구,7741,27.497739310166644,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
성북구,5012,20.35015961691939,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
송파구,16994,22.554784041426387,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
양천구,10897,18.95264751766541,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
영등포구,16289,24.331941801215546,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
용산구,3967,28.507688429543737,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
은평구,4707,22.599532611004886,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
종로구,6714,21.37280309800417,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
중구,4827,23.432773979697533,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
중랑구,5884,19.983854520734194,2023-06-05,Monday,False,False,25.9,17.6,21.5,66.1,0.0
