STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,6151,24.88099496016908,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
강동구,8112,18.900764299802763,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
강북구,2586,21.002706883217325,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
강서구,21837,14.397536291615149,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
관악구,4489,20.64357317888171,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
광진구,8769,18.94765651727677,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
구로구,7892,18.77660922453117,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
금천구,3779,17.65652288965335,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
노원구,10416,18.116167434715823,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
도봉구,3617,19.547967929223113,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
동대문구,6526,20.2739809990806,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
동작구,3597,21.80872949680289,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
마포구,8526,23.475604034717335,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
서대문구,3405,21.908370044052862,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
서초구,5457,24.127176104086494,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
성동구,7125,22.51901754385965,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
성북구,4585,19.096837513631407,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
송파구,15811,19.849598380874074,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
양천구,10300,17.432038834951456,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
영등포구,16021,20.20972473628363,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
용산구,3448,24.89849187935035,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
은평구,4220,19.700947867298577,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
종로구,6673,20.2000599430541,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
중구,4711,21.517087667161963,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
중랑구,5315,16.98889934148636,2023-06-12,Monday,False,False,27.5,18.6,22.3,70.4,0.908
