STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4322,13780046.47,108031,2023-04-04
강동구,6222,13287836.48,121069,2023-04-04
강북구,2126,5321586.06,46304,2023-04-04
강서구,14734,26050125.54,215951,2023-04-04
관악구,2747,6816975.6,57743,2023-04-04
광진구,6765,14774690.52,124933,2023-04-04
구로구,5519,14033348.83,107862,2023-04-04
금천구,2460,6341397.95,45616,2023-04-04
노원구,8822,19437689.96,159260,2023-04-04
도봉구,3078,7911839.67,62446,2023-04-04
동대문구,5197,12302100.99,102728,2023-04-04
동작구,2544,7250650.71,55169,2023-04-04
마포구,6506,17965254.7,152060,2023-04-04
서대문구,2734,7639050.11,58404,2023-04-04
서초구,4016,12047438.78,96544,2023-04-04
성동구,5800,16718365.05,134167,2023-04-04
성북구,3626,8825351.82,68691,2023-04-04
송파구,13154,30021927.95,260222,2023-04-04
양천구,6675,14137822.88,120494,2023-04-04
영등포구,11054,27208090.12,233132,2023-04-04
용산구,2578,8314036.69,61646,2023-04-04
은평구,3394,7846355.71,65802,2023-04-04
종로구,5116,10540461.76,102632,2023-04-04
중구,3601,8381082.19,76131,2023-04-04
중랑구,4069,9800886.67,76338,2023-04-04
