STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4394,18097071.48,154737,2023-04-09
강동구,5865,15345312.04,145215,2023-04-09
강북구,2162,6255626.64,56529,2023-04-09
강서구,11596,28067712.02,241314,2023-04-09
관악구,3726,11684585.54,97636,2023-04-09
광진구,6740,20479892.48,183523,2023-04-09
구로구,4959,17299054.59,140418,2023-04-09
금천구,1683,6937346.4,54240,2023-04-09
노원구,7940,22063510.13,186772,2023-04-09
도봉구,3129,9401827.86,80220,2023-04-09
동대문구,4335,13885033.8,117332,2023-04-09
동작구,2998,11373044.56,91502,2023-04-09
마포구,7726,29030939.78,259677,2023-04-09
서대문구,2880,10347372.36,84636,2023-04-09
서초구,4428,19064932.42,166352,2023-04-09
성동구,5557,21685026.38,189928,2023-04-09
성북구,3258,9713323.89,80247,2023-04-09
송파구,13050,38624236.33,361958,2023-04-09
양천구,7051,17776409.61,158953,2023-04-09
영등포구,10721,37678837.0,341639,2023-04-09
용산구,3611,14406749.3,123193,2023-04-09
은평구,3412,10790138.63,89749,2023-04-09
종로구,4040,9375429.86,90517,2023-04-09
중구,2306,6001583.24,54033,2023-04-09
중랑구,3765,11152962.08,91452,2023-04-09
