STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,4745,13621569.11,110758,2023-04-12
강동구,6193,11829452.89,111521,2023-04-12
강북구,2198,4875190.63,42601,2023-04-12
강서구,16086,26439216.13,223736,2023-04-12
관악구,3348,7376956.58,60873,2023-04-12
광진구,6790,13223624.31,118350,2023-04-12
구로구,5832,12904842.84,100798,2023-04-12
금천구,2592,5899300.01,42770,2023-04-12
노원구,8826,17886023.74,155883,2023-04-12
도봉구,3100,6965507.93,57692,2023-04-12
동대문구,5311,11609965.78,97341,2023-04-12
동작구,2831,7005234.84,56374,2023-04-12
마포구,6735,16349351.97,144523,2023-04-12
서대문구,2966,7464677.4,57957,2023-04-12
서초구,4073,11203172.43,91439,2023-04-12
성동구,5848,14575839.38,121451,2023-04-12
성북구,3574,7905239.99,65621,2023-04-12
송파구,13479,28107131.34,249986,2023-04-12
양천구,7761,14555219.05,127960,2023-04-12
영등포구,11717,25480232.01,223792,2023-04-12
용산구,2577,7007219.33,57176,2023-04-12
은평구,3562,7208038.29,61434,2023-04-12
종로구,5533,10736780.32,104483,2023-04-12
중구,3885,8642391.56,79699,2023-04-12
중랑구,4058,8423254.07,68412,2023-04-12
