index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,1539,3344658.68,38422,2022-01-21,4.2,-8.6,-5.0,56.1
1,강동구,2017,2877436.4,38185,2022-01-21,4.2,-8.6,-5.0,56.1
2,강북구,724,1250531.78,14840,2022-01-21,4.2,-8.6,-5.0,56.1
3,강서구,6199,7711239.32,88187,2022-01-21,4.2,-8.6,-5.0,56.1
4,관악구,1484,2812443.09,28507,2022-01-21,4.2,-8.6,-5.0,56.1
5,광진구,2497,3890894.76,46152,2022-01-21,4.2,-8.6,-5.0,56.1
6,구로구,1970,3651177.9,38196,2022-01-21,4.2,-8.6,-5.0,56.1
7,금천구,1028,1778123.74,17642,2022-01-21,4.2,-8.6,-5.0,56.1
8,노원구,2548,4246257.98,50548,2022-01-21,4.2,-8.6,-5.0,56.1
9,도봉구,886,1629208.38,18221,2022-01-21,4.2,-8.6,-5.0,56.1
10,동대문구,1891,3276843.49,35823,2022-01-21,4.2,-8.6,-5.0,56.1
11,동작구,940,1822932.12,19849,2022-01-21,4.2,-8.6,-5.0,56.1
12,마포구,2588,4874015.25,59899,2022-01-21,4.2,-8.6,-5.0,56.1
13,서대문구,1152,2116095.55,24149,2022-01-21,4.2,-8.6,-5.0,56.1
14,서초구,1560,3259183.08,36194,2022-01-21,4.2,-8.6,-5.0,56.1
15,성동구,1843,3636606.9,39197,2022-01-21,4.2,-8.6,-5.0,56.1
16,성북구,1214,2336534.95,24309,2022-01-21,4.2,-8.6,-5.0,56.1
17,송파구,4335,6981393.2,87047,2022-01-21,4.2,-8.6,-5.0,56.1
18,양천구,3254,4963851.6,58000,2022-01-21,4.2,-8.6,-5.0,56.1
19,영등포구,4253,7002199.28,83353,2022-01-21,4.2,-8.6,-5.0,56.1
20,용산구,942,1922965.22,21202,2022-01-21,4.2,-8.6,-5.0,56.1
21,은평구,1328,2130666.85,24110,2022-01-21,4.2,-8.6,-5.0,56.1
22,종로구,2249,3156483.96,44299,2022-01-21,4.2,-8.6,-5.0,56.1
23,중구,1464,2381945.32,30069,2022-01-21,4.2,-8.6,-5.0,56.1
24,중랑구,1311,2093629.11,23961,2022-01-21,4.2,-8.6,-5.0,56.1
