index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,1280,3346292.48,36250,2022-01-15,1.7,-5.2,-3.8,47.5
1,강동구,1787,2795328.46,35392,2022-01-15,1.7,-5.2,-3.8,47.5
2,강북구,755,1182252.65,15254,2022-01-15,1.7,-5.2,-3.8,47.5
3,강서구,4554,6475076.32,74063,2022-01-15,1.7,-5.2,-3.8,47.5
4,관악구,1480,2984392.13,33748,2022-01-15,1.7,-5.2,-3.8,47.5
5,광진구,1983,3472923.33,41954,2022-01-15,1.7,-5.2,-3.8,47.5
6,구로구,1430,2754537.53,30120,2022-01-15,1.7,-5.2,-3.8,47.5
7,금천구,559,1135705.45,13709,2022-01-15,1.7,-5.2,-3.8,47.5
8,노원구,2421,3779876.37,46854,2022-01-15,1.7,-5.2,-3.8,47.5
9,도봉구,865,1775307.22,19165,2022-01-15,1.7,-5.2,-3.8,47.5
10,동대문구,1572,2854890.2,33669,2022-01-15,1.7,-5.2,-3.8,47.5
11,동작구,811,1601977.14,17762,2022-01-15,1.7,-5.2,-3.8,47.5
12,마포구,2228,4656494.95,56963,2022-01-15,1.7,-5.2,-3.8,47.5
13,서대문구,967,2147069.07,23640,2022-01-15,1.7,-5.2,-3.8,47.5
14,서초구,1216,2554059.64,29389,2022-01-15,1.7,-5.2,-3.8,47.5
15,성동구,1365,3131224.91,32746,2022-01-15,1.7,-5.2,-3.8,47.5
16,성북구,1189,2374190.32,26519,2022-01-15,1.7,-5.2,-3.8,47.5
17,송파구,3820,7176854.2,81390,2022-01-15,1.7,-5.2,-3.8,47.5
18,양천구,2710,4035079.23,52970,2022-01-15,1.7,-5.2,-3.8,47.5
19,영등포구,3038,5286454.05,67084,2022-01-15,1.7,-5.2,-3.8,47.5
20,용산구,845,2028885.31,20446,2022-01-15,1.7,-5.2,-3.8,47.5
21,은평구,1293,2130856.89,25370,2022-01-15,1.7,-5.2,-3.8,47.5
22,종로구,1556,2393765.99,31879,2022-01-15,1.7,-5.2,-3.8,47.5
23,중구,913,1596243.5,21427,2022-01-15,1.7,-5.2,-3.8,47.5
24,중랑구,1182,1973204.71,22219,2022-01-15,1.7,-5.2,-3.8,47.5
