index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,3109,10176761.56,86885,2022-11-05,13.0,0.9,5.9,48.8
1,강동구,5276,10949079.26,110234,2022-11-05,13.0,0.9,5.9,48.8
2,강북구,1596,3940873.81,36337,2022-11-05,13.0,0.9,5.9,48.8
3,강서구,12084,21974222.33,197233,2022-11-05,13.0,0.9,5.9,48.8
4,관악구,3281,8664198.48,73406,2022-11-05,13.0,0.9,5.9,48.8
5,광진구,5320,12807864.44,118759,2022-11-05,13.0,0.9,5.9,48.8
6,구로구,4227,11489984.18,97912,2022-11-05,13.0,0.9,5.9,48.8
7,금천구,1434,4026041.72,32634,2022-11-05,13.0,0.9,5.9,48.8
8,노원구,6767,15514730.42,137779,2022-11-05,13.0,0.9,5.9,48.8
9,도봉구,2310,5741293.22,50291,2022-11-05,13.0,0.9,5.9,48.8
10,동대문구,3634,9139721.47,80876,2022-11-05,13.0,0.9,5.9,48.8
11,동작구,2462,7162156.6,61298,2022-11-05,13.0,0.9,5.9,48.8
12,마포구,5606,16348915.24,154706,2022-11-05,13.0,0.9,5.9,48.8
13,서대문구,2269,6314887.52,53843,2022-11-05,13.0,0.9,5.9,48.8
14,서초구,3340,10436664.02,94847,2022-11-05,13.0,0.9,5.9,48.8
15,성동구,3918,12083870.99,105897,2022-11-05,13.0,0.9,5.9,48.8
16,성북구,2504,6308982.25,54731,2022-11-05,13.0,0.9,5.9,48.8
17,송파구,10642,25583343.82,247696,2022-11-05,13.0,0.9,5.9,48.8
18,양천구,7016,14479539.84,135873,2022-11-05,13.0,0.9,5.9,48.8
19,영등포구,7945,20054958.81,189774,2022-11-05,13.0,0.9,5.9,48.8
20,용산구,2236,7133230.16,61375,2022-11-05,13.0,0.9,5.9,48.8
21,은평구,3102,7645507.24,67266,2022-11-05,13.0,0.9,5.9,48.8
22,종로구,3655,7827536.74,80363,2022-11-05,13.0,0.9,5.9,48.8
23,중구,2231,5402173.83,52297,2022-11-05,13.0,0.9,5.9,48.8
24,중랑구,3327,7695445.29,67451,2022-11-05,13.0,0.9,5.9,48.8
