index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,5119,15980420.99,131866,2022-11-11,22.0,10.9,15.4,62.7
1,강동구,7509,15099609.54,143833,2022-11-11,22.0,10.9,15.4,62.7
2,강북구,2182,5190677.0200000005,45847,2022-11-11,22.0,10.9,15.4,62.7
3,강서구,19695,33050262.93,292970,2022-11-11,22.0,10.9,15.4,62.7
4,관악구,4082,9862717.01,85924,2022-11-11,22.0,10.9,15.4,62.7
5,광진구,7549,16727886.68,147090,2022-11-11,22.0,10.9,15.4,62.7
6,구로구,6524,15713816.62,130045,2022-11-11,22.0,10.9,15.4,62.7
7,금천구,2930,6900959.47,53755,2022-11-11,22.0,10.9,15.4,62.7
8,노원구,9401,20223447.57,176949,2022-11-11,22.0,10.9,15.4,62.7
9,도봉구,3175,7394665.8,61883,2022-11-11,22.0,10.9,15.4,62.7
10,동대문구,5673,13595379.52,119871,2022-11-11,22.0,10.9,15.4,62.7
11,동작구,3494,9157209.79,77152,2022-11-11,22.0,10.9,15.4,62.7
12,마포구,8267,22179853.46,193582,2022-11-11,22.0,10.9,15.4,62.7
13,서대문구,3253,8568520.76,67769,2022-11-11,22.0,10.9,15.4,62.7
14,서초구,5072,14352496.54,119886,2022-11-11,22.0,10.9,15.4,62.7
15,성동구,6381,18201165.78,155111,2022-11-11,22.0,10.9,15.4,62.7
16,성북구,3797,9397960.63,77552,2022-11-11,22.0,10.9,15.4,62.7
17,송파구,15583,34362072.75,321499,2022-11-11,22.0,10.9,15.4,62.7
18,양천구,9675,19023697.89,170433,2022-11-11,22.0,10.9,15.4,62.7
19,영등포구,13981,33204043.18,294769,2022-11-11,22.0,10.9,15.4,62.7
20,용산구,3190,9639979.76,78360,2022-11-11,22.0,10.9,15.4,62.7
21,은평구,4065,8988936.52,77345,2022-11-11,22.0,10.9,15.4,62.7
22,종로구,6408,13282968.57,133888,2022-11-11,22.0,10.9,15.4,62.7
23,중구,4242,9775001.13,95808,2022-11-11,22.0,10.9,15.4,62.7
24,중랑구,4586,10122421.83,85893,2022-11-11,22.0,10.9,15.4,62.7
