STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,563,24.923623445825932,2024-11-27,Wednesday,False,False
강동구,767,18.548891786179922,2024-11-27,Wednesday,False,False
강북구,285,24.56140350877193,2024-11-27,Wednesday,False,False
강서구,2446,14.885118560915782,2024-11-27,Wednesday,False,False
관악구,261,25.448275862068964,2024-11-27,Wednesday,False,False
광진구,1152,18.11545138888889,2024-11-27,Wednesday,False,False
구로구,848,18.56132075471698,2024-11-27,Wednesday,False,False
금천구,367,18.019073569482288,2024-11-27,Wednesday,False,False
노원구,1860,18.376344086021504,2024-11-27,Wednesday,False,False
도봉구,664,19.356927710843372,2024-11-27,Wednesday,False,False
동대문구,820,19.658536585365855,2024-11-27,Wednesday,False,False
동작구,222,23.635135135135137,2024-11-27,Wednesday,False,False
마포구,743,22.37550471063257,2024-11-27,Wednesday,False,False
서대문구,324,22.055555555555557,2024-11-27,Wednesday,False,False
서초구,432,23.671296296296298,2024-11-27,Wednesday,False,False
성동구,955,19.77277486910995,2024-11-27,Wednesday,False,False
성북구,488,18.96516393442623,2024-11-27,Wednesday,False,False
송파구,1487,19.98453261600538,2024-11-27,Wednesday,False,False
양천구,1498,15.884512683578103,2024-11-27,Wednesday,False,False
영등포구,2164,20.908502772643253,2024-11-27,Wednesday,False,False
용산구,301,19.485049833887043,2024-11-27,Wednesday,False,False
은평구,401,19.369077306733168,2024-11-27,Wednesday,False,False
종로구,646,24.04798761609907,2024-11-27,Wednesday,False,False
중구,476,27.294117647058822,2024-11-27,Wednesday,False,False
중랑구,732,17.831967213114755,2024-11-27,Wednesday,False,False
